all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"


"pos from 感叹 to 数字
"


"pos from 感叹 to 功能
"


"pos from 感叹 to 代词
"


"pos from 感叹 to 特指名词
"


"pos from 感叹 to 标点
"


"pos from 感叹 to 从句连词
"
original sentence,Ye$ you can Text in CANADA to the U$ on a U$ number .
wrong word,Ye$ 1
mutation sentence,Ye$ you then can Text in CANADA to the U$ on a U$ number .



"pos from 感叹 to 符号
"


"pos from 感叹 to 动词
"


"pos from 感叹 to 其他
"


"pos from 名词 to 形容
"
original sentence,I 'm sorry to say Elena 's story has been revealed to be a fake .
wrong word,fake 15
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be entirely a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be only a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be purely a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be largely a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be simply a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be merely a fake .
mutation sentence,I 'm sorry to say Elena 's story has been revealed to be completely a fake .

original sentence,That he missed a physical ?
wrong word,physical 5
mutation sentence,That he missed even a physical ?
mutation sentence,That he missed many a physical ?
mutation sentence,That he missed like a physical ?

original sentence,"In fact , he left the house he rented in such disrepair -- with damage to the walls and a chandelier destroyed -- that the Montgomery family who owned it still grumble about the unpaid repair bill ."
wrong word,disrepair 12
mutation sentence,"In fact , he left the house he rented in even such disrepair -- with damage to the walls and a chandelier destroyed -- that the Montgomery family who owned it still grumble about the unpaid repair bill ."
mutation sentence,"In fact , he left the house he rented in apparently such disrepair -- with damage to the walls and a chandelier destroyed -- that the Montgomery family who owned it still grumble about the unpaid repair bill ."

original sentence,"It is very clean and is Sandalwood , Driftwood or something of that nature in color ."
wrong word,Sandalwood 7
mutation sentence,"It is very clean and everything is Sandalwood , Driftwood or something of that nature in color ."

original sentence,I did n't either until I clicked on the down button and they popped up .
wrong word,down 10
mutation sentence,I did n't either until I clicked down on the down button and they popped up .
mutation sentence,I did n't either until I clicked back on the down button and they popped up .
mutation sentence,I did n't either until I clicked up on the down button and they popped up .
mutation sentence,I did n't either until I clicked hard on the down button and they popped up .
mutation sentence,I did n't either until I clicked again on the down button and they popped up .
mutation sentence,I did n't either until I clicked lightly on the down button and they popped up .
mutation sentence,I did n't either until I clicked harder on the down button and they popped up .

original sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and Q1 close
wrong word,open 23
mutation sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and closed Q1 close
mutation sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and full Q1 close
mutation sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and close Q1 close
mutation sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and final Q1 close
mutation sentence,A resubstantiation of the full Q1 DPR will be completed by the Risk control staff reconciling the full trial balances between Q1 open and low Q1 close

original sentence,"10 . In Collateral Requests , insert a comma after deposit in the last line ."
wrong word,Collateral 4
mutation sentence,"10 ) . In Collateral Requests , insert a comma after deposit in the last line ."
mutation sentence,"10 . In Collateral Requests , lawyers insert a comma after deposit in the last line ."
mutation sentence,"10 . In Collateral Requests , writers insert a comma after deposit in the last line ."
mutation sentence,"10 . In Collateral Requests , authors insert a comma after deposit in the last line ."

original sentence,I would add setoff language .
wrong word,setoff 4
mutation sentence,I too would add setoff language .
mutation sentence,I would add setoff language too .
mutation sentence,I would add setoff language now .
mutation sentence,I would add setoff language please .
mutation sentence,I would add setoff language then .
mutation sentence,I would add setoff language sometimes .
mutation sentence,I would add setoff language today .
mutation sentence,I would add setoff language tonight .

original sentence,The self of the individual lies hidden in the innermost layers of existence ( kosas ) .
wrong word,individual 5
mutation sentence,The self of even the individual lies hidden in the innermost layers of existence ( kosas ) .

original sentence,P.S. - I am trying to conceptualize an effective guerilla media campaign to promote this cause .
wrong word,guerilla 10
mutation sentence,P.S. - I am trying to conceptualize an effective guerilla media advertising campaign to promote this cause .

original sentence,Secretive efforts keep outsiders in the dark about the program 's goals
wrong word,dark 7
mutation sentence,Secretive efforts keep outsiders in all the dark about the program 's goals

original sentence,"The important commercial species that probably would benefit from warming include cod , haddock , saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster ."
wrong word,haddock 14
mutation sentence,"The important commercial species that probably would benefit from warming include cod , haddock , common saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster ."

original sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for the short term good ( theirs ) ."
wrong word,good 24
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is always bleeding us dry for the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is now bleeding us dry for the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry just for the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry only for the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry all for the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for only the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for just the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for all the short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for the very short term good ( theirs ) ."
mutation sentence,"Free of polution , free of oil dependency , and free of big business that is bleeding us dry for the short term good ( except theirs ) ."

original sentence,10 - Number of fellow members from the Yale secret society Skull and Bones that Bush has named to important positions ( including the Associate Attorney General Robert McCallum Jr. and SEC chief Bill Donaldson ) .
wrong word,chief 33
mutation sentence,10 - Number of fellow members from the Yale secret society Skull and Bones that Bush has named to important positions ( including the Associate Attorney General Robert McCallum Jr. and SEC chief Bill Donaldson ) rise .

original sentence,There are a lot of good quality dry cat foods .
wrong word,quality 7
mutation sentence,There are a lot of very good quality dry cat foods .
mutation sentence,There are a lot of other good quality dry cat foods .
mutation sentence,There are a lot of really good quality dry cat foods .
mutation sentence,There are a lot of extremely good quality dry cat foods .

original sentence,"Comb Type : Silkies have walnut combs which is actually genetically two comb types ( Rose and Pea ) single is also there , but is recessive ."
wrong word,single 20
mutation sentence,"Comb Type : Silkies have walnut combs which is actually genetically two comb types ( Rose and Pea Red ) single is also there , but is recessive ."

original sentence,Last time I got a medium rat it was a girl and my snake handled her easily .
wrong word,medium 6
mutation sentence,Last time I got even a medium rat it was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it really was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it actually was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it probably was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it definitely was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it apparently was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it usually was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it only was a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it was from a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it was with a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it was on a girl and my snake handled her easily .
mutation sentence,Last time I got a medium rat it was in a girl and my snake handled her easily .

original sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
wrong word,downtown 20
mutation sentence,I am a local 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a gay 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a Toronto 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a conservative 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black Canadian male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black Black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black African male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black American male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am actively looking for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking online for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking elsewhere for suggestions on neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on new neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on housing neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on other neighborhoods close to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close together to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close up to the downtown Toronto area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto metropolitan area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto metro area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto core area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto residential area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto shopping area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto downtown area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto waterfront area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto business area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto entertainment area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto central area .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area downtown .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area too .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area here .
mutation sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area itself .

original sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them , just massage it into their coat and groom them ."
wrong word,cleaser 17
mutation sentence,"If you keep the cage clean they do n't smell and you can always buy spray on cleaser for them , just massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can not buy spray on cleaser for them , just massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them too , just massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them later , just massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them all , just massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them , just then massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them , just fine massage it into their coat and groom them ."
mutation sentence,"If you keep the cage clean they do n't smell and you can buy spray on cleaser for them , just gently massage it into their coat and groom them ."

original sentence,"After a number of people began complaining about "" mystery deaths "" among incubating eggs , some of the more advanced killie people began suggesting that after 7 - 8 days of incubation , one should do a 100 % water change - as the eggs develop , they do release waste material ."
wrong word,killie 22
mutation sentence,"After a number of people began complaining about "" mystery deaths "" among incubating eggs , some of the more advanced killie people themselves began suggesting that after 7 - 8 days of incubation , one should do a 100 % water change - as the eggs develop , they do release waste material ."

original sentence,I have also had an 80 yr old that I take of sent to the ER and long stays in the hospital .
wrong word,old 8
mutation sentence,I have also had an over 80 yr old that I take of sent to the ER and long stays in the hospital .
mutation sentence,I have also had an average 80 yr old that I take of sent to the ER and long stays in the hospital .

original sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."
wrong word,light 17
mutation sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the highly elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."
mutation sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the more elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."
mutation sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the extremely elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."
mutation sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the most elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."
mutation sentence,"# 2 the decor is tasteful and artistic , from the comfortable chairs to the incredibly elegant light fixtures .... and ( most importantly ) # 3 the food is FANTASTIC ."

original sentence,"I am a music junkie that grew up in the 80's , and my dad worked for a record label in the 1960's ."
wrong word,record 19
mutation sentence,"I am a music junkie that grew up in the 80's , and my dad worked up for a record label in the 1960's ."
mutation sentence,"I am a music junkie that grew up in the 80's , and my dad worked for such a record label in the 1960's ."
mutation sentence,"I am a music junkie that grew up in the 80's , and my dad worked for many a record label in the 1960's ."
mutation sentence,"I am a music junkie that grew up in the 80's , and my dad worked for quite a record label in the 1960's ."
mutation sentence,"I am a music junkie that grew up in the 80's , and my dad worked for in a record label in the 1960's ."

original sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from turning to mush ."
wrong word,mush 34
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies off from turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from completely turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from quickly turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from slowly turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from simply turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from just turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from instantly turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from ever turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from immediately turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from all turning to mush ."
mutation sentence,"They do n't just dump your ingredients on and cook either , but carefully separate meat to the hotter parts of the grill and still manage to keep the veggies from turning them to mush ."

original sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services ."
wrong word,patient 21
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care provided , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care offered , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care delivered , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care received , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care available , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care given , patient - doctor communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor direct communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor relationship communication , and just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and not just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and then just the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just not the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just then the overall level of services ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services provided ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services offered ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services available ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services delivered ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services received ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services rendered ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services used ."
mutation sentence,"I began seeing Dr. Romanick back in 2000 and have seen a significant decline in the quality of care , patient - doctor communication , and just the overall level of services given ."

original sentence,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
wrong word,overage 17
mutation sentence,There were no other options available ( I only brought her my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my own check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my credit check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my plastic check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my new check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my check card to cover almost any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my check card to cover nearly any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my check card to cover any overage cost . ) and she rang it up and applied it to the gift card before telling me about the tip policy .
mutation sentence,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up herself and applied it to the gift card before telling me about the tip policy .

original sentence,I am a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
wrong word,downtown 7
mutation sentence,I myself am a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I too am a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I also am a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am just a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am also a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am still a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am only a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am actually a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am currently a business owner in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am a business owner here in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am a business owner back in downtown Saratoga Springs and wish this restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Hot Springs and wish this restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this great restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this beautiful restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this amazing restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this lovely restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this nice restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this little restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this new restaurant was in our town !
mutation sentence,I am a business owner in downtown Saratoga Springs and wish this fantastic restaurant was in our town !

original sentence,"Our company is a high end designer handbag and fashion accessories company , thus we are certainly a niche market ."
wrong word,niche 19
mutation sentence,"Our company today is a high end designer handbag and fashion accessories company , thus we are certainly a niche market ."

original sentence,"They were sent to our second room and had been opened -- the ribbon - wrapped present , and all 3 envelopes ."
wrong word,present 17
mutation sentence,"They were sent to our second room and had been opened -- the ribbon - wrapped present , and now all 3 envelopes ."
mutation sentence,"They were sent to our second room and had been opened -- the ribbon - wrapped present , and finally all 3 envelopes ."

original sentence,"Lots of rules , phantom innkeeper , last minute price was worth it ."
wrong word,phantom 5
mutation sentence,"Lots of rules broken , phantom innkeeper , last minute price was worth it ."
mutation sentence,"Lots of rules changed , phantom innkeeper , last minute price was worth it ."
mutation sentence,"Lots of rules , phantom innkeeper , whatever last minute price was worth it ."
mutation sentence,"Lots of rules , phantom innkeeper , no last minute price was worth it ."
mutation sentence,"Lots of rules , phantom innkeeper , any last minute price was worth it ."
mutation sentence,"Lots of rules , phantom innkeeper , this last minute price was worth it ."
mutation sentence,"Lots of rules , phantom innkeeper , his last minute price was worth it ."

original sentence,"The duck was a 65 % glob of chewy fat with no resemblance to the juicy , crispy delicacy it usually represents at other establishments ."
wrong word,fat 10
mutation sentence,"The duck was a 65 % glob of slightly chewy fat with no resemblance to the juicy , crispy delicacy it usually represents at other establishments ."



"pos from 名词 to 介词
"
original sentence,This document has been modified with the changes that were in the mark - up you faxed to Toni Donohue here a few hours ago .
wrong word,up 15
mutation sentence,This document has been modified with the changes that were in the email mark - up you faxed to Toni Donohue here a few hours ago .

original sentence,On Monday I called and again it was a big to - do to find anyone who knew anything about it .
wrong word,to 11
mutation sentence,On Monday I called and again it was a mighty big to - do to find anyone who knew anything about it .



"pos from 名词 to 副词
"
original sentence,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control ."
wrong word,east 34
mutation sentence,"According to former Indian army general A S Kalkat , the difficulty for Kumaratunga 's government lay in the fact that the LTTE had become a de jure power in the north and east of on the island and was running every aspect of civil administration in the areas within its control ."

original sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
wrong word,northwest 30
mutation sentence,"Although summer temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although spring temperatures do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures generally do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures here do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures there do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures today do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures usually do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures also do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures typically do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures normally do not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do generally not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do however not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do normally not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do typically not often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not very often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not too often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not usually often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not so often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not generally often venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often ever venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often even venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often actually venture below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture down below freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below nearly freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below almost freezing , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing overnight , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing here , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing yet , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing outside , winter ( December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( from December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( roughly December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( especially December to February ) can be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can sometimes be brutal , for huge parts of the country – the west and northwest in particular ."
mutation sentence,"Although temperatures do not often venture below freezing , winter ( December to February ) can also be brutal , for huge parts of the country – the west and northwest in particular ."
