all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,86313,291735,633,6054,859,275301


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
wrong word,dress 9
mutation sentence,"We were n’t going to touch on how her dress , or who she was dating ."
mutation sentence,"We were n’t going to touch on why her dress , or who she was dating ."
mutation sentence,"We were n’t going to touch on who her dress , or who she was dating ."

original sentence,"Fort Lee 's Public School 4 , a daily activity for the elementary school set"
wrong word,set 15
mutation sentence,"Fort William Lee 's Public School 4 , a daily activity for the elementary school set"
mutation sentence,"Fort Lee 's Public School 4 , a mandatory daily activity for the elementary school set"
mutation sentence,"Fort Lee 's Public School 4 , a daily activity for the community elementary school set"
mutation sentence,"Fort Lee 's Public School 4 , a daily activity for the area elementary school set"
mutation sentence,"Fort Lee 's Public School 4 , a daily activity for the neighborhood elementary school set"



"pos from 名词 to 其他
"
original sentence,"We translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" tmesis "" ."
wrong word,enjambment 5
mutation sentence,"We have translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" tmesis "" ."
mutation sentence,"We are translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" tmesis "" ."
mutation sentence,"We translated it "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" tmesis "" ."
mutation sentence,"We translated "" lexical enjambment "" from Quilis ’s earlier terms "" encabalgamiento léxico "" or "" tmesis "" ."
mutation sentence,"We translated "" lexical enjambment "" from Quilis ’s French terms "" encabalgamiento léxico "" or "" tmesis "" ."
mutation sentence,"We translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" la tmesis "" ."
mutation sentence,"We translated "" lexical enjambment "" from Quilis ’s terms "" encabalgamiento léxico "" or "" le tmesis "" ."

original sentence,"The santorum neologism has inspired satirical forms of parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."
wrong word,santorum 2
mutation sentence,"The santorum neologism has often inspired satirical forms of parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."
mutation sentence,"The santorum neologism has inspired satirical literary forms of parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."
mutation sentence,"The santorum neologism has inspired satirical artistic forms of parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."
mutation sentence,"The santorum neologism has inspired satirical English forms of parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."
mutation sentence,"The santorum neologism has inspired satirical forms of food parody , including this political cartoon by Saturday Morning Breakfast Cereal webcomic artist Zach Weiner ."

original sentence,"Local music ( ragga , zouk , rnb ) and local customers ."
wrong word,zouk 6
mutation sentence,"Local music ( ragga , zouk , . rnb ) and local customers ."



"pos from 数字 to 形容
"


"pos from 数字 to 介词
"


"pos from 数字 to 副词
"


"pos from 数字 to 助词
"


"pos from 数字 to 并列连词
"


"pos from 数字 to 定冠
"


"pos from 数字 to 感叹
"


"pos from 数字 to 名词
"


"pos from 数字 to 数字
"


"pos from 数字 to 功能
"


"pos from 数字 to 代词
"


"pos from 数字 to 特指名词
"


"pos from 数字 to 标点
"


"pos from 数字 to 从句连词
"


"pos from 数字 to 符号
"


"pos from 数字 to 动词
"


"pos from 数字 to 其他
"
original sentence,"1 Christian ’s story begins just before Easter , like Dante ’s Divine Comedy ."
wrong word,1 1
mutation sentence,"1 Christian ’s story begins just before Easter , like Dante ’s Divine Comedy ) ."



"pos from 功能 to 形容
"


"pos from 功能 to 介词
"


"pos from 功能 to 副词
"


"pos from 功能 to 助词
"


"pos from 功能 to 并列连词
"


"pos from 功能 to 定冠
"


"pos from 功能 to 感叹
"


"pos from 功能 to 名词
"


"pos from 功能 to 数字
"


"pos from 功能 to 功能
"


"pos from 功能 to 代词
"


"pos from 功能 to 特指名词
"


"pos from 功能 to 标点
"


"pos from 功能 to 从句连词
"


"pos from 功能 to 符号
"


"pos from 功能 to 动词
"


"pos from 功能 to 其他
"


"pos from 代词 to 形容
"


"pos from 代词 to 介词
"


"pos from 代词 to 副词
"


"pos from 代词 to 助词
"


"pos from 代词 to 并列连词
"


"pos from 代词 to 定冠
"


"pos from 代词 to 感叹
"


"pos from 代词 to 名词
"


"pos from 代词 to 数字
"


"pos from 代词 to 功能
"


"pos from 代词 to 代词
"


"pos from 代词 to 特指名词
"


"pos from 代词 to 标点
"


"pos from 代词 to 从句连词
"


"pos from 代词 to 符号
"


"pos from 代词 to 动词
"


"pos from 代词 to 其他
"


"pos from 特指名词 to 形容
"
original sentence,"His earliest mathematical work was the Exercitationes ( Mathematical Exercises ) , published in 1724 with the help of Goldbach ."
wrong word,Mathematical 9
mutation sentence,"His earliest mathematical work was the Opus Exercitationes ( Mathematical Exercises ) , published in 1724 with the help of Goldbach ."
mutation sentence,"His earliest mathematical work was the Exercitationes Christi ( Mathematical Exercises ) , published in 1724 with the help of Goldbach ."
mutation sentence,"His earliest mathematical work was the Exercitationes Nova ( Mathematical Exercises ) , published in 1724 with the help of Goldbach ."
mutation sentence,"His earliest mathematical work was the Exercitationes ( Mathematical Exercises ) II , published in 1724 with the help of Goldbach ."

original sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
wrong word,American 3
mutation sentence,"Following the American Revolutionary Civil War , L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , Louis L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , Joseph L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , Henry L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , Robert L'Enfant established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant had established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant later established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant eventually established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant soon established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant subsequently established a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established himself a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established quite a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established first a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established such a successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a highly successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a financially successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a commercially successful and highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and often highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and later highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and ultimately highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and sometimes highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and eventually highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and now highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and subsequently highly profitable civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable private civil engineering firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable civil engineering consulting firm in New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable civil engineering firm in early New York City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable civil engineering firm in New York . City ."
mutation sentence,"Following the American Revolutionary War , L'Enfant established a successful and highly profitable civil engineering firm in New York City itself ."

original sentence,"The first chapter of “ Cognitive Linguistics ” by Cruse and Croft ( 2004 ) , for instance , begins with a summary of Fillmore 's work ."
wrong word,Cognitive 6
mutation sentence,"The first chapter of A “ Cognitive Linguistics ” by Cruse and Croft ( 2004 ) , for instance , begins with a summary of Fillmore 's work ."

original sentence,"Goode played Peter Lynley , the brother of Inspector Lynley in the BBC production Inspector Lynley Mysteries : A Suitable Vengeance and co-starred in the TV film Confessions of an Ugly Stepsister , based on the Gregory Maguire novel of the same name and William Shakespeare 's play The Tempest ."
wrong word,Suitable 20
mutation sentence,"Goode played Peter Lynley , the brother of Inspector Lynley in the BBC production Inspector Lynley Mysteries : Not A Suitable Vengeance and co-starred in the TV film Confessions of an Ugly Stepsister , based on the Gregory Maguire novel of the same name and William Shakespeare 's play The Tempest ."
mutation sentence,"Goode played Peter Lynley , the brother of Inspector Lynley in the BBC production Inspector Lynley Mysteries : And A Suitable Vengeance and co-starred in the TV film Confessions of an Ugly Stepsister , based on the Gregory Maguire novel of the same name and William Shakespeare 's play The Tempest ."
mutation sentence,"Goode played Peter Lynley , the brother of Inspector Lynley in the BBC production Inspector Lynley Mysteries : Or A Suitable Vengeance and co-starred in the TV film Confessions of an Ugly Stepsister , based on the Gregory Maguire novel of the same name and William Shakespeare 's play The Tempest ."

original sentence,Using the Virtual Microscope volunteers can search over the collector for the tracks of the interstellar dust particles .
wrong word,Virtual 3
mutation sentence,Using just the Virtual Microscope volunteers can search over the collector for the tracks of the interstellar dust particles .

original sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
wrong word,Architectural 19
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of both the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of respectively the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Survey Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Geological Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Technical Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Architectural Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Surveying , Planning and Scenic Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Surveying , Planning and Natural Landscape constituency , defeated his opponents and was elected ."

original sentence,"In a statement to the Australian Broadcasting Corporation , the Church denied these allegations :"
wrong word,Australian 6
mutation sentence,"In a statement to the Australian Broadcasting Corporation ABC , the Church denied these allegations :"

original sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
wrong word,Maya 17
mutation sentence,The modern city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The current city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The present city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The new city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The capital city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city itself was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city proper was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was originally founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was first founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was probably founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was officially founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was likely founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was eventually founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was actually founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was later founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was supposedly founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was finally founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded here by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded first by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded there by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded nearby by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded originally by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded later by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded directly by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded primarily by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by one the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by both the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the first Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the early Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the new Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the incoming Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the New Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Catholic Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the colonial Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the original Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the invading Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Franciscan conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Dominican conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish colonial conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Catholic conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Christian conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Mexican conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors there in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors late in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors here in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in about the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in around the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in approximately the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in late the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in early the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in roughly the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the late 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the early 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the mid 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of another a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of previously a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of nearby a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of earlier a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a nearby centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a former centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a previous centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a large centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a collapsed centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a lost centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a ruined centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a larger centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a small centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a previously centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called La T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called Man T'ho .



"pos from 特指名词 to 介词
"


"pos from 特指名词 to 副词
"


"pos from 特指名词 to 助词
"


"pos from 特指名词 to 并列连词
"


"pos from 特指名词 to 定冠
"


"pos from 特指名词 to 感叹
"


"pos from 特指名词 to 名词
"


"pos from 特指名词 to 数字
"
original sentence,"In 2003 , his freshman year , he made the District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
wrong word,8-4A 12
mutation sentence,"In 2003 , his freshman year , he made the Ohio District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
mutation sentence,"In 2003 , his freshman year , he made the AAA District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
mutation sentence,"In 2003 , his freshman year , he made the Illinois District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
mutation sentence,"In 2003 , his freshman year , he made the District 8-4A All-District baseball team despite batting just .227 , and shared the school league 's Newcomer of the Year award . [ 1 ]"

original sentence,I loaded ferry boats in Jersey City across the river to deliver goods to Ground Zero .
wrong word,Zero 16
mutation sentence,I loaded ferry boats in Jersey City across the Hudson river to deliver goods to Ground Zero .
mutation sentence,I loaded ferry boats in Jersey City across the Delaware river to deliver goods to Ground Zero .



"pos from 特指名词 to 功能
"


"pos from 特指名词 to 代词
"


"pos from 特指名词 to 特指名词
"


"pos from 特指名词 to 标点
"


"pos from 特指名词 to 从句连词
"


"pos from 特指名词 to 符号
"


"pos from 特指名词 to 动词
"
original sentence,In the novel Dark Matters I think what interested me in the structure was two thing : simple narrative and email .
wrong word,Matters 5
mutation sentence,In the novel The Dark Matters I think what interested me in the structure was two thing : simple narrative and email .
mutation sentence,In the novel All Dark Matters I think what interested me in the structure was two thing : simple narrative and email .
mutation sentence,In the novel A Dark Matters I think what interested me in the structure was two thing : simple narrative and email .
mutation sentence,In the novel When Dark Matters I think what interested me in the structure was two thing : simple narrative and email .



"pos from 特指名词 to 其他
"


"pos from 标点 to 形容
"


"pos from 标点 to 介词
"


"pos from 标点 to 副词
"


"pos from 标点 to 助词
"


"pos from 标点 to 并列连词
"


"pos from 标点 to 定冠
"


"pos from 标点 to 感叹
"


"pos from 标点 to 名词
"


"pos from 标点 to 数字
"


"pos from 标点 to 功能
"


"pos from 标点 to 代词
"


"pos from 标点 to 特指名词
"


"pos from 标点 to 标点
"


"pos from 标点 to 从句连词
"


"pos from 标点 to 符号
"


"pos from 标点 to 动词
"


"pos from 标点 to 其他
"


"pos from 从句连词 to 形容
"


"pos from 从句连词 to 介词
"


"pos from 从句连词 to 副词
"


"pos from 从句连词 to 助词
"


"pos from 从句连词 to 并列连词
"


"pos from 从句连词 to 定冠
"


"pos from 从句连词 to 感叹
"


"pos from 从句连词 to 名词
"


"pos from 从句连词 to 数字
"


"pos from 从句连词 to 功能
"


"pos from 从句连词 to 代词
"


"pos from 从句连词 to 特指名词
"


"pos from 从句连词 to 标点
"


"pos from 从句连词 to 从句连词
"


"pos from 从句连词 to 符号
"


"pos from 从句连词 to 动词
"


"pos from 从句连词 to 其他
"


"pos from 符号 to 形容
"


"pos from 符号 to 介词
"


"pos from 符号 to 副词
"


"pos from 符号 to 助词
"


"pos from 符号 to 并列连词
"


"pos from 符号 to 定冠
"


"pos from 符号 to 感叹
"


"pos from 符号 to 名词
"


"pos from 符号 to 数字
"


"pos from 符号 to 功能
"


"pos from 符号 to 代词
"


"pos from 符号 to 特指名词
"


"pos from 符号 to 标点
"


"pos from 符号 to 从句连词
"


"pos from 符号 to 符号
"


"pos from 符号 to 动词
"


"pos from 符号 to 其他
"


"pos from 动词 to 形容
"
original sentence,Moreau went on to work with many of the best known New Wave and avant-garde directors . [ 2 ]
wrong word,known 11
mutation sentence,Moreau went on to work with many of the next best known New Wave and avant-garde directors . [ 2 ]



"pos from 动词 to 介词
"


"pos from 动词 to 副词
"


"pos from 动词 to 助词
"


"pos from 动词 to 并列连词
"


"pos from 动词 to 定冠
"


"pos from 动词 to 感叹
"


"pos from 动词 to 名词
"
original sentence,Feet moved and Chalmers felt his stomach lurch .
wrong word,lurch 8
mutation sentence,Feet moved and Chalmers felt with his stomach lurch .

original sentence,"She also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship ."
wrong word,claims 3
mutation sentence,"She has also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship ."

original sentence,"Follow the mantra "" show , do n't tell . """
wrong word,show 5
mutation sentence,"Follow the mantra "" show , do n't wanna tell . """

original sentence,Beaters try to peg players with their bludger .
wrong word,peg 4
mutation sentence,Beaters try desperately to peg players with their bludger .
mutation sentence,Beaters try hard to peg players with their bludger .
mutation sentence,Beaters try harder to peg players with their bludger .
mutation sentence,Beaters try again to peg players with their bludger .
mutation sentence,Beaters try out to peg players with their bludger .
mutation sentence,Beaters try twice to peg players with their bludger .
mutation sentence,Beaters try repeatedly to peg players with their bludger .

original sentence,Uncover and fluff with a fork .
wrong word,fluff 3
mutation sentence,Uncover feathers and fluff with a fork .



"pos from 动词 to 数字
"


"pos from 动词 to 功能
"


"pos from 动词 to 代词
"


"pos from 动词 to 特指名词
"
original sentence,Tie partner ’s hands with a silk scarf .
wrong word,Tie 1
mutation sentence,Tie partner ’s clasped hands with a silk scarf .



"pos from 动词 to 标点
"


"pos from 动词 to 从句连词
"


"pos from 动词 to 符号
"


"pos from 动词 to 动词
"


"pos from 动词 to 其他
"


"pos from 其他 to 形容
"


"pos from 其他 to 介词
"


"pos from 其他 to 副词
"


"pos from 其他 to 助词
"


"pos from 其他 to 并列连词
"


"pos from 其他 to 定冠
"


"pos from 其他 to 感叹
"


"pos from 其他 to 名词
"
original sentence,A tourist visa card ( visa de tarjeta del turista ) is necessary for travelers from most nations .
wrong word,visa 6
mutation sentence,A tourist visa card ( visa de tarjeta del Pueblo turista ) is necessary for travelers from most nations .



"pos from 其他 to 数字
"


"pos from 其他 to 功能
"


"pos from 其他 to 代词
"


"pos from 其他 to 特指名词
"


"pos from 其他 to 标点
"


"pos from 其他 to 从句连词
"


"pos from 其他 to 符号
"


"pos from 其他 to 动词
"


"pos from 其他 to 其他
"
