all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
wrong word,live
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised on live in the United States for first time ?
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised nationally live in the United States for first time ?
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised completely live in the United States for first time ?
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised entirely live in the United States for first time ?
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised fully live in the United States for first time ?
mutation sentence,What do you think the impact will be for the Paralympic movement will be with the Games being televised in live in the United States for first time ?

original sentence,"So daytime events will be shown live in the United States in the middle of the night , and evening prime-time events will be shown — indeed live — in the morning U.S. time ."
wrong word,live
mutation sentence,"So daytime events will be shown live in all the United States in the middle of the night , and evening prime-time events will be shown — indeed live — in the morning U.S. time ."
mutation sentence,"So daytime events will be shown live in half the United States in the middle of the night , and evening prime-time events will be shown — indeed live — in the morning U.S. time ."

original sentence,So showing the Paralympics live on United States television might turn out to be less glamorous than it appears .
wrong word,less
mutation sentence,So showing the Paralympics live on United States television might turn out to be less than glamorous than it appears .

original sentence,We are a little less reactionary .
wrong word,less
mutation sentence,We are a little less a reactionary .

original sentence,Another thing was two different time scapes : one goes very slow and one goes very fast and they almost kind of meet in the end .
wrong word,slow
mutation sentence,Another thing was two different time scapes : one goes down very slow and one goes very fast and they almost kind of meet in the end .
mutation sentence,Another thing was two different time scapes : one goes in very slow and one goes very fast and they almost kind of meet in the end .
mutation sentence,Another thing was two different time scapes : one goes really very slow and one goes very fast and they almost kind of meet in the end .
mutation sentence,Another thing was two different time scapes : one goes up very slow and one goes very fast and they almost kind of meet in the end .
mutation sentence,Another thing was two different time scapes : one goes extremely very slow and one goes very fast and they almost kind of meet in the end .
mutation sentence,Another thing was two different time scapes : one goes very really slow and one goes very fast and they almost kind of meet in the end .

original sentence,"As of 15:11 GMT the site was accessible again , but only loads at relatively slow speeds , and by the end of the day Saturday the site was not loading at all ."
wrong word,only
mutation sentence,"As of 15:11 GMT the site was accessible again , but the only loads at relatively slow speeds , and by the end of the day Saturday the site was not loading at all ."

original sentence,"When taking on ballet , it is important to stretch daily for at least 15 - 30 minutes , to give the muscles ample opportunity to warm up , reducing the risk of injury ."
wrong word,least
mutation sentence,"When taking on ballet , it is important to stretch daily for an at least 15 - 30 minutes , to give the muscles ample opportunity to warm up , reducing the risk of injury ."

original sentence,"A minute or two is great for breaking the ice , but much more can get boring fast ."
wrong word,much
mutation sentence,"A minute or two is great for breaking the ice , but how much more can get boring fast ."

original sentence,"If you 're dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
wrong word,dead
mutation sentence,"If you 're not dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're really dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're still dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're so dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're absolutely dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're dead set down on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're dead set not on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're dead set off on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're dead set up on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."

original sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own chutes opens ."
wrong word,least
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at the least one of your own chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at very least one of your own chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own parachute chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own escape chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own descent chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own chutes is opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own chutes still opens ."

original sentence,This video shows a more realistic approach to playing Quidditch .
wrong word,more
mutation sentence,This video shows a more than realistic approach to playing Quidditch .

original sentence,It may be easier to play without brooms ( but also less fun ! ) .
wrong word,less
mutation sentence,It may be easier to play without brooms on ( but also less fun ! ) .
mutation sentence,It may be easier to play without brooms around ( but also less fun ! ) .
mutation sentence,It may be easier to play without brooms involved ( but also less fun ! ) .
mutation sentence,It may be easier to play without brooms ( but perhaps also less fun ! ) .
mutation sentence,It may be easier to play without brooms ( but probably also less fun ! ) .
mutation sentence,It may be easier to play without brooms ( but maybe also less fun ! ) .
mutation sentence,It may be easier to play without brooms ( but also slightly less fun ! ) .
mutation sentence,It may be easier to play without brooms ( but also somewhat less fun ! ) .



"pos from 副词 to 介词
"
original sentence,"Often I would find myself entering those crypts , deep dug in the earth , with their walls on either side lined with the bodies of the dead , where everything was so dark that almost it seemed as though the Psalmist 's words were fulfilled , Let them go down quick into Hell . [ 14 ]"
wrong word,down
mutation sentence,"Often I would find myself entering those crypts , deep dug in the earth , with their walls on either side lined with the bodies of the dead , where everything was so dark that almost it seemed as though the Psalmist 's words were fulfilled , Let them go down the quick into Hell . [ 14 ]"

original sentence,"But again , as soon as you found yourself cautiously moving forward , the black night closed around and there came to my mind the line of Vergil , "" Horror ubique animos , simul ipsa silentia terrent "" . [ 15 ] [ 16 ]"
wrong word,around
mutation sentence,"But again , as soon as you found yourself cautiously moving forward , the black night gradually closed around and there came to my mind the line of Vergil , "" Horror ubique animos , simul ipsa silentia terrent "" . [ 15 ] [ 16 ]"
mutation sentence,"But again , as soon as you found yourself cautiously moving forward , the black night slowly closed around and there came to my mind the line of Vergil , "" Horror ubique animos , simul ipsa silentia terrent "" . [ 15 ] [ 16 ]"

original sentence,She opens the garage door so I can get in .
wrong word,in
mutation sentence,She opens the garage door so I can get it in .
mutation sentence,She opens the garage door so I can get her in .

original sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as small as leaves , nibble at our feet , we leant over to watch them fraying and frolicking under the choppy surface ."
wrong word,as
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as painfully small as leaves , nibble at our feet , we leant over to watch them fraying and frolicking under the choppy surface ."
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as relatively small as leaves , nibble at our feet , we leant over to watch them fraying and frolicking under the choppy surface ."
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as equally small as leaves , nibble at our feet , we leant over to watch them fraying and frolicking under the choppy surface ."
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as incredibly small as leaves , nibble at our feet , we leant over to watch them fraying and frolicking under the choppy surface ."
wrong word,over
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as small as leaves , nibble at our feet , we leant over heads to watch them fraying and frolicking under the choppy surface ."
mutation sentence,"We slipped out feet over the sides and when we felt the fish , some as big as logs , some as small as leaves , nibble at our feet , we leant over ourselves to watch them fraying and frolicking under the choppy surface ."

original sentence,"The sky was pewter smeared with charcoal now , and pressed down hard on the rooftops , slowly dissolving everything below ."
wrong word,down
mutation sentence,"The sky was pewter smeared with charcoal now , and they pressed down hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and he pressed down hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down very hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down more hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down so hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down quite hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down too hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down most hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down especially hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down rather hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down particularly hard on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down hard down on the rooftops , slowly dissolving everything below ."
mutation sentence,"The sky was pewter smeared with charcoal now , and pressed down hard now on the rooftops , slowly dissolving everything below ."

original sentence,"The chimneys washed away , so we scrambled onto the blue-black back encrusted with barnacles and cockles like stars in a night sky and held on tight as he rode the waves , dipping and blowing , dipping and blowing ."
wrong word,away
mutation sentence,"The chimneys washed away smoke , so we scrambled onto the blue-black back encrusted with barnacles and cockles like stars in a night sky and held on tight as he rode the waves , dipping and blowing , dipping and blowing ."
mutation sentence,"The chimneys washed away steam , so we scrambled onto the blue-black back encrusted with barnacles and cockles like stars in a night sky and held on tight as he rode the waves , dipping and blowing , dipping and blowing ."
wrong word,on
mutation sentence,"The chimneys washed away , so we scrambled onto the blue-black back encrusted with barnacles and cockles like stars in a night sky and held on real tight as he rode the waves , dipping and blowing , dipping and blowing ."
mutation sentence,"The chimneys washed away , so we scrambled onto the blue-black back encrusted with barnacles and cockles like stars in a night sky and held on really tight as he rode the waves , dipping and blowing , dipping and blowing ."

original sentence,"Then there were the Enemy starfighters themselves : hundreds at least , swarming about like a huge wall of locusts ."
wrong word,about
mutation sentence,"Then there were the Enemy starfighters themselves : hundreds at least , swarming all about like a huge wall of locusts ."
mutation sentence,"Then there were the Enemy starfighters themselves : hundreds at least , swarming wildly about like a huge wall of locusts ."
mutation sentence,"Then there were the Enemy starfighters themselves : hundreds at least , swarming slowly about like a huge wall of locusts ."

original sentence,"Though most hid it well , he was convinced they were all as nervous and scared as he was - knowing they could well be speeding only to their own deaths ."
wrong word,as
mutation sentence,"Though most hid it well , he was convinced they were all as obviously nervous and scared as he was - knowing they could well be speeding only to their own deaths ."

original sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go past ."
wrong word,past
mutation sentence,"In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as each they go past ."

original sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to hit back , that they 'd read it as an act of defiance and hurt him even more ."
wrong word,up
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up ready to hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up only to hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up just to hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up here to hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up prepared to hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to just hit back , that they 'd read it as an act of defiance and hurt him even more ."
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to hit his back , that they 'd read it as an act of defiance and hurt him even more ."
wrong word,back
mutation sentence,"I could see into his head better than I could see into my own ; he was scared that his attackers might think those hands were coming up to hit back him , that they 'd read it as an act of defiance and hurt him even more ."

original sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
wrong word,as
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as very bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as terribly bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as really bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as truly bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as extremely bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as potentially bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as obviously bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as absolutely bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."
mutation sentence,"All of a sudden a terrible wind blew up , so strong that I thought the hill my little house was built on would be blown apart – but I ’d seen the Devil do things as utterly bad as this before ( the Devil had often tried to harm me ) , so I took heart and went on meditating ."

original sentence,I tried to stay as brave and calm as a human being could under the circumstances .
wrong word,as
mutation sentence,I tried to stay as absolutely brave and calm as a human being could under the circumstances .

original sentence,"My spirits recovered , and as soon as I had got into my habit , I followed him to the garden I have already told about ."
wrong word,as
mutation sentence,"My spirits recovered , and as a soon as I had got into my habit , I followed him to the garden I have already told about ."

original sentence,"We have no way to estimate how many times we 've served it overall , but we 're now pouring around ten a night ."
wrong word,around
mutation sentence,"We have no way to estimate how many times we 've served it overall , but we 're now pouring around the ten a night ."

original sentence,"As time went on , I came out with books and CDs , and I became used to that kind of thing ."
wrong word,out
mutation sentence,"As time went on , I came out with my books and CDs , and I became used to that kind of thing ."

original sentence,We ’ll attack People Magazine ’s coverage of Britney as much as Britney .
wrong word,as
mutation sentence,We ’ll attack People Magazine ’s coverage of Britney as too much as Britney .
mutation sentence,We ’ll attack People Magazine ’s coverage of Britney as so much as Britney .

original sentence,Another thing was two different time scapes : one goes very slow and one goes very fast and they almost kind of meet in the end .
wrong word,of
mutation sentence,Another thing was two different time scapes : one goes very slow and one goes very fast and they actually almost kind of meet in the end .

original sentence,"As always , the interview was conducted on IRC , with multiple people asking questions ."
wrong word,As
mutation sentence,"As with always , the interview was conducted on IRC , with multiple people asking questions ."
mutation sentence,"As per always , the interview was conducted on IRC , with multiple people asking questions ."
mutation sentence,"As in always , the interview was conducted on IRC , with multiple people asking questions ."

original sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a tenth of a square meter .
wrong word,about
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about just a tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a square tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a whole tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a small tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a tiny tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a single tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a full tenth of a square meter .
mutation sentence,This is a big challenge because they are very small ( order of micron in size ) and are somewhere ( we do n't know where ) on a HUGE collector — at least on the scale of the particle size — about a good tenth of a square meter .

original sentence,Just yesterday we switched over to a new site which has a demo of the VM ( virtual microscope ) I invite you to check it out .
wrong word,over
mutation sentence,Just yesterday we switched it over to a new site which has a demo of the VM ( virtual microscope ) I invite you to check it out .
mutation sentence,Just yesterday we switched them over to a new site which has a demo of the VM ( virtual microscope ) I invite you to check it out .
mutation sentence,Just yesterday we switched us over to a new site which has a demo of the VM ( virtual microscope ) I invite you to check it out .
mutation sentence,Just yesterday we switched things over to a new site which has a demo of the VM ( virtual microscope ) I invite you to check it out .

original sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being sent away from Indonesia waters ."
wrong word,away
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water there may have left the boat on purpose to be rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the fishing boat on purpose to be rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to later be rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to quickly be rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be easily rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be forcibly rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be themselves rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be not rescued to avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to also avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to possibly avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to hopefully avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to potentially avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to temporarily avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to somehow avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to safely avoid being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid them being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid refugees being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid people being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid it being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid potentially being sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being forcefully sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being immediately sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being physically sent away from Indonesia waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being sent away from Indonesia territorial waters ."
mutation sentence,"According to ABC News , Basya also believes the asylum seekers found in the water may have left the boat on purpose to be rescued to avoid being sent away from Indonesia national waters ."

original sentence,Last Year over 4 million visitors attended the event and this year the city expects about 6 million visitors according to the event website .
wrong word,over
mutation sentence,Last Year over than 4 million visitors attended the event and this year the city expects about 6 million visitors according to the event website .
mutation sentence,Last Year over half 4 million visitors attended the event and this year the city expects about 6 million visitors according to the event website .

original sentence,Both of these stops are only about a 20 minute walk from the event and have no crowds at all .
wrong word,about
mutation sentence,Both of these stops are only usually about a 20 minute walk from the event and have no crowds at all .
mutation sentence,Both of these stops are only about a free 20 minute walk from the event and have no crowds at all .

original sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
wrong word,as
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as legally legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as entirely legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as a legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as technically legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as completely legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as absolutely legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as perfectly legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."
mutation sentence,"The request of the municipalities results from the sentence of the Italian Supreme Court of Cassation on July 8 , recognising as equally legitimate the request of the Municipality of Livorno asking religious schools to pay property taxes ."

original sentence,""" I think America 's obsession with celebrity culture is as strong today as it was when Warhol was living "" , said Gustafon ."
wrong word,as
mutation sentence,""" I think America 's obsession with celebrity culture is as very strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as incredibly strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as really strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as damn strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as dangerously strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as extremely strong today as it was when Warhol was living "" , said Gustafon ."
mutation sentence,""" I think America 's obsession with celebrity culture is as emotionally strong today as it was when Warhol was living "" , said Gustafon ."

original sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
wrong word,of
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of a course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of all course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of no course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."
mutation sentence,"Some are within 5 – 10 minutes walking distance from the nearest parking lot , some require at least 3 – 4 hours of hiking ( those are , of some course less frequented by other tourists and you might find yourself alone at a spectacular waterfall in the middle of nowhere - an amazing experience ! ) ."

original sentence,"Water the mature basil plants once a day , in the morning , so the water has time to soak in and evaporate rather than sitting on the plants overnight ."
wrong word,in
mutation sentence,"Water the mature basil plants once a day , in the morning , so the water has time to simply soak in and evaporate rather than sitting on the plants overnight ."

original sentence,Shake them up once the lids are on tightly .
wrong word,on
mutation sentence,Shake them up once the lids themselves are on tightly .

original sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at least one of your own chutes opens ."
wrong word,at
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at the least one of your own chutes opens ."
mutation sentence,"If this is a solo jump , which constitutes the minority of skydivers , your only recourse is to ensure that at very least one of your own chutes opens ."



"pos from 副词 to 副词
"


"pos from 副词 to 助词
"


"pos from 副词 to 并列连词
"


"pos from 副词 to 定冠
"
original sentence,"Two bright red oval spheres were set into an eye-level groove that ran all around , the “ eyes ” themselves slanted into a menacing and intimidating scowl ."
wrong word,all
mutation sentence,"Two bright red oval spheres were set into an eye-level groove that ran all the around , the “ eyes ” themselves slanted into a menacing and intimidating scowl ."

original sentence,“ I did n’t see your lips move at all . ”
wrong word,all
mutation sentence,“ I did n’t see your lips move at all tonight . ”
mutation sentence,“ I did n’t see your lips move at all . Ever ”

original sentence,You can even make the whole language not based on the Latin Alphabet at all like Chinese !
wrong word,all
mutation sentence,You can even make the whole language not based on the Latin Alphabet at its all like Chinese !
mutation sentence,You can even make the whole language not based on the Latin Alphabet at all but like Chinese !
mutation sentence,You can even make the whole language not based on the Latin Alphabet at all like standard Chinese !



"pos from 副词 to 感叹
"


"pos from 副词 to 名词
"
original sentence,"Cara sits in her booster seat in the back of the car , wheezing all the way home , getting worse and worse , and by the time we pull in the driveway , she ’s got that white look around her mouth ."
wrong word,home
mutation sentence,"Cara sits in her booster seat in the back of the car , wheezing all the way toward home , getting worse and worse , and by the time we pull in the driveway , she ’s got that white look around her mouth ."
