all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,218208,721708,1682,14441,1928,679394


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,Well done to Anthony and the team here !

original sentence,Well done to Brendan and the team !
wrong word,Well 1
mutation sentence,Well done back to Brendan and the team !
mutation sentence,Well done to Brendan and all the team !
mutation sentence,Well done to Brendan and the whole team !
mutation sentence,Well done to Brendan and the entire team !
mutation sentence,Well done to Brendan and the team today !
mutation sentence,Well done to Brendan and the team tonight !
mutation sentence,Well done to Brendan and the team too !

original sentence,Now I feel more confident wearing my bathing suit in the summer .
wrong word,Now 1
mutation sentence,Now I did feel more confident wearing my bathing suit in the summer .

original sentence,"Now , the best of that unique food comes at the very beginning of the meal ."
wrong word,Now 1
mutation sentence,"Now , sometimes the best of that unique food comes at the very beginning of the meal ."
mutation sentence,"Now , maybe the best of that unique food comes at the very beginning of the meal ."
mutation sentence,"Now , usually the best of that unique food comes at the very beginning of the meal ."



"pos from 副词 to 名词
"
original sentence,"Until 1995 the LTTE maintained a base at Twante , an island off the coat of Myanmar , west of the Andaman islands ."
wrong word,west 19
mutation sentence,"Until 1995 the LTTE maintained a base at Twante , an island off the north coat of Myanmar , west of the Andaman islands ."

original sentence,I understand you have a brand new truck .
wrong word,brand 6
mutation sentence,I understand you have a brand new truck here .
mutation sentence,I understand you have a brand new truck there .
mutation sentence,I understand you have a brand new truck outside .

original sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime ."
wrong word,overtime 19
mutation sentence,"If you want me to start a new creative project or business venture , your imagination will be working overtime ."
mutation sentence,"If you want him to start a new creative project or business venture , your imagination will be working overtime ."
mutation sentence,"If you want to start a wholly new creative project or business venture , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture someday , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture tomorrow , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture today , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture early , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will always be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will probably be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will just be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will obviously be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will likely be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will certainly be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will still be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be constantly working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be just working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be continually working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be always working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be forever working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be simply working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be now working overtime ."

original sentence,I do n't particularly want to stay with them atm either .
wrong word,atm 10
mutation sentence,I do n't particularly want to stay home with them atm either .
mutation sentence,I do n't particularly want to stay alone with them atm either .
mutation sentence,I do n't particularly want to stay in with them atm either .
mutation sentence,I do n't particularly want to stay out with them atm either .
mutation sentence,I do n't particularly want to stay with any them atm either .
mutation sentence,I do n't particularly want to stay with them atm either tonight .

original sentence,I am a proud owner of a brand new 2010 Hyundai Genesis .
wrong word,brand 8
mutation sentence,I am a proud owner of such a brand new 2010 Hyundai Genesis .



"pos from 副词 to 数字
"


"pos from 副词 to 功能
"


"pos from 副词 to 代词
"
original sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
wrong word,there 2
mutation sentence,Was there this long past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this bad past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this very past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this terrible past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this horrible past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this good past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this strange past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this far past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .



"pos from 副词 to 特指名词
"
original sentence,$ 3.29 - Average amount allocated per person Nationwide in the first round of homeland security grants .
wrong word,Nationwide 9
mutation sentence,$ 3.29 - Average loan amount allocated per person Nationwide in the first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated annually per person Nationwide in the first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated $ per person Nationwide in the first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2009 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2010 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2007 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2012 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2013 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2011 first round of homeland security grants .



"pos from 副词 to 标点
"


"pos from 副词 to 从句连词
"
original sentence,lots of important stories out there today jeff .... thank god and a few good souls for that conviction .
wrong word,out 5
mutation sentence,lots of important stories out there today jeff .... But thank god and a few good souls for that conviction .

original sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
wrong word,than 23
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people here would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people really would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people simply would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."



"pos from 副词 to 符号
"


"pos from 副词 to 动词
"


"pos from 副词 to 其他
"


"pos from 助词 to 形容
"


"pos from 助词 to 介词
"


"pos from 助词 to 副词
"


"pos from 助词 to 助词
"


"pos from 助词 to 并列连词
"


"pos from 助词 to 定冠
"


"pos from 助词 to 感叹
"


"pos from 助词 to 名词
"


"pos from 助词 to 数字
"


"pos from 助词 to 功能
"


"pos from 助词 to 代词
"


"pos from 助词 to 特指名词
"


"pos from 助词 to 标点
"


"pos from 助词 to 从句连词
"


"pos from 助词 to 符号
"


"pos from 助词 to 动词
"
original sentence,Do n't have to mention what radiation has done and is still doing to Hirsohima & Nagaski folks -- there can be no doubts about the effects of radiation in Chernobyl .......
wrong word,is 11
mutation sentence,Do n't have to mention what radiation has done and is still is doing to Hirsohima & Nagaski folks -- there can be no doubts about the effects of radiation in Chernobyl .......

original sentence,"And , let 's remember , flying supersonic fighter jets is dangerous !"
wrong word,is 11
mutation sentence,"And , let 's remember , because flying supersonic fighter jets is dangerous !"

original sentence,"But , I guess , it 's a start ..."
wrong word,'s 7
mutation sentence,"But , I guess , if it 's a start ..."
mutation sentence,"But , I guess , because it 's a start ..."

original sentence,"Note that the credit thresholds are in US $ , but the MACS are designated in British Pounds ."
wrong word,are 6
mutation sentence,"Note that the credit thresholds are in US $ , but that the MACS are designated in British Pounds ."

original sentence,I just could n't remember if it was you or Terry .
wrong word,was 8
mutation sentence,I just could n't remember myself if it was you or Terry .
mutation sentence,I just could n't remember anything if it was you or Terry .
mutation sentence,I just could n't remember anymore if it was you or Terry .
mutation sentence,I just could n't remember it if it was you or Terry .
mutation sentence,I just could n't remember even if it was you or Terry .

original sentence,"Doves are a species of pigeon , they are Seed eaters , they do not eat bread , or worms ."
wrong word,are 9
mutation sentence,"Doves are a species of pigeon , although they are Seed eaters , they do not eat bread , or worms ."
mutation sentence,"Doves are a species of pigeon , though they are Seed eaters , they do not eat bread , or worms ."
mutation sentence,"Doves are a species of pigeon , Although they are Seed eaters , they do not eat bread , or worms ."
mutation sentence,"Doves are a species of pigeon , as they are Seed eaters , they do not eat bread , or worms ."
mutation sentence,"Doves are a species of pigeon , while they are Seed eaters , they do not eat bread , or worms ."

original sentence,Make sure the temperature is good .
wrong word,is 5
mutation sentence,Make sure that the temperature is good .

original sentence,he does n't seem to know that they are food .
wrong word,are 9
mutation sentence,he does n't seem to know but that they are food .

original sentence,This way they will see that your hand is good and it s not going to grab them or hurt them .
wrong word,is 9
mutation sentence,This way they will see that your hand is good and that it s not going to grab them or hurt them .

original sentence,If you feel this guy is worth it then I hope your vet can figure things out .
wrong word,is 6
mutation sentence,If you feel like this guy is worth it then I hope your vet can figure things out .

original sentence,He called the next day to see if everything was to my satisfaction .
wrong word,was 10
mutation sentence,He called the next day to see me if everything was to my satisfaction .
mutation sentence,He called the next day to see as if everything was to my satisfaction .
mutation sentence,He called the next day to see him if everything was to my satisfaction .
mutation sentence,He called the next day to see us if everything was to my satisfaction .

original sentence,Claimed he was too busy for two test drives .
wrong word,was 3
mutation sentence,Claimed because he was too busy for two test drives .

original sentence,"Their so called mechanic said the engine was good and "" There is nothing mechanicly wrong with this truck "" ."
wrong word,was 8
mutation sentence,"Their so called mechanic said the engine was good and that "" There is nothing mechanicly wrong with this truck "" ."

original sentence,"I 've stayed at this fabulous little motel two years running , and I have to say it 's one of the best lodging experiences I 've ever had on the coast ... and I 'm even comparing it to the big resorts I 've stayed at !"
wrong word,'s 19
mutation sentence,"I 've stayed at this fabulous little motel two years running , and I have to say it 's one of the best lodging experiences I 've ever had on the coast ... and that I 'm even comparing it to the big resorts I 've stayed at !"



"pos from 助词 to 其他
"


"pos from 并列连词 to 形容
"


"pos from 并列连词 to 介词
"
original sentence,"For the United States and Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."
wrong word,For 1
mutation sentence,"For the United States and Congress Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."
mutation sentence,"For the United States and elsewhere Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."



"pos from 并列连词 to 副词
"
original sentence,"Attorney General Ashcroft explained that an "" either - or "" approach is not useful ."
wrong word,either 8
mutation sentence,"Attorney General Ashcroft explained that an "" either - or only "" approach is not useful ."

original sentence,"You charge SO MUCH , yet you use the same grounds over and over again ."
wrong word,yet 6
mutation sentence,"You cannot charge SO MUCH , yet you use the same grounds over and over again ."



"pos from 并列连词 to 助词
"


"pos from 并列连词 to 并列连词
"


"pos from 并列连词 to 定冠
"
original sentence,‘’ Afghanistan has had the benefit of cooperation from both the US and Iran .
wrong word,both 10
mutation sentence,‘’ Afghanistan has not had the benefit of cooperation from both the US and Iran .
mutation sentence,‘’ Afghanistan has had the benefit of cooperation from both the former US and Iran .
mutation sentence,‘’ Afghanistan has had the benefit of cooperation from both the major US and Iran .

original sentence,I would like both Lynn and I to participate .
wrong word,both 4
mutation sentence,I would like both Lynn and I both to participate .
mutation sentence,I would like both Lynn and I to participate equally .

original sentence,"Both Mr. Parenteau and Ms. Doyon , however , were bleeding badly ."
wrong word,Both 1
mutation sentence,"Both Mr. Parenteau and one Ms. Doyon , however , were bleeding badly ."
mutation sentence,"Both Mr. Parenteau and Ms. Doyon , sadly however , were bleeding badly ."
mutation sentence,"Both Mr. Parenteau and Ms. Doyon , however , were bleeding badly today ."

original sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly in spring and fall ."
wrong word,both 13
mutation sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly later in spring and fall ."
mutation sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly in spring and fall alone ."



"pos from 并列连词 to 感叹
"


"pos from 并列连词 to 名词
"


"pos from 并列连词 to 数字
"


"pos from 并列连词 to 功能
"


"pos from 并列连词 to 代词
"


"pos from 并列连词 to 特指名词
"


"pos from 并列连词 to 标点
"


"pos from 并列连词 to 从句连词
"


"pos from 并列连词 to 符号
"


"pos from 并列连词 to 动词
"


"pos from 并列连词 to 其他
"


"pos from 定冠 to 形容
"


"pos from 定冠 to 介词
"


"pos from 定冠 to 副词
"
original sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
wrong word,Some 1
mutation sentence,"Some 200,000 guns the President US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the former US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the American US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the victorious US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the rogue US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the General US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the wealthy US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US has sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent out to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent home to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent off to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent down to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi national security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi Kurdish security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi domestic security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi state security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi provincial security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi civilian security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi National security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces alone may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have already been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been being smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled home to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to Iraqi terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to Kurdish terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists themselves , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists today , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists worldwide , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it really was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it still was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it also was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it all was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it truly was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was widely feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was not feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was much feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was still feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was first feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was so feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was also feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was last feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared just yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared only yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared even yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared early yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared late yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday too ."

original sentence,"The letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
wrong word,all 6
mutation sentence,"The six letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The four letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The resulting letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The eight letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The seven letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The first letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The ten letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letter letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters sent , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters received , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters themselves , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters used , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , about six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , some six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , twenty six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , approximately six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , roughly six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , around six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , only six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , reportedly were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , usually were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , generally were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , often were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , apparently were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , supposedly were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were all sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were each sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were usually sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were often sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were generally sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent out within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent in within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent all within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent home within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within about two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within only two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within just two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within under two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within around two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within nearly two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within over two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two half hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two full hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two short hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and together represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and probably represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and thus represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented several dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented many dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented two dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented literally dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented dozens of different power generators ."

original sentence,They have a great selection of wine from all over the world with all different prices .
wrong word,all 14
mutation sentence,They have a great selection of wine from all over the world with all different market prices .
mutation sentence,They have a great selection of wine from all over the world with all different international prices .

original sentence,"My hair has never felt this healthy , either ."
wrong word,this 6
mutation sentence,"My chest hair has never felt this healthy , either ."
mutation sentence,"My hair has never felt this healthy before , either ."



"pos from 定冠 to 助词
"


"pos from 定冠 to 并列连词
"
original sentence,She is and excellent doctor to have on one 's team .
wrong word,and 3
mutation sentence,She definitely is and excellent doctor to have on one 's team .
mutation sentence,She is and excellent enough doctor to have on one 's team .
mutation sentence,She is and excellent medical doctor to have on one 's team .
mutation sentence,She is and excellent eye doctor to have on one 's team .
mutation sentence,She is and excellent family doctor to have on one 's team .
mutation sentence,She is and excellent qualified doctor to have on one 's team .
mutation sentence,She is and excellent doctor to have someone on one 's team .



"pos from 定冠 to 定冠
"


"pos from 定冠 to 感叹
"
original sentence,"No hurry , I was just wondering ."
wrong word,No 1
mutation sentence,"No hurry , really I was just wondering ."
mutation sentence,"No hurry , I really was just wondering ."
mutation sentence,"No hurry , I just was just wondering ."
mutation sentence,"No hurry , I actually was just wondering ."
mutation sentence,"No hurry , I was really just wondering ."
mutation sentence,"No hurry , I was actually just wondering ."
mutation sentence,"No hurry , I was probably just wondering ."
mutation sentence,"No hurry , I was just really wondering ."
mutation sentence,"No hurry , I was just wondering something ."
mutation sentence,"No hurry , I was just wondering that ."
mutation sentence,"No hurry , I was just wondering again ."
mutation sentence,"No hurry , I was just wondering maybe ."



"pos from 定冠 to 名词
"


"pos from 定冠 to 数字
"


"pos from 定冠 to 功能
"


"pos from 定冠 to 代词
"


"pos from 定冠 to 特指名词
"


"pos from 定冠 to 标点
"


"pos from 定冠 to 从句连词
"


"pos from 定冠 to 符号
"


"pos from 定冠 to 动词
"


"pos from 定冠 to 其他
"


"pos from 感叹 to 形容
"
original sentence,"Just another big Iraq whoopsie daisy , huh ?"
wrong word,huh 8
mutation sentence,"Just yet another big Iraq whoopsie daisy , huh ?"
mutation sentence,"Just not another big Iraq whoopsie daisy , huh ?"



"pos from 感叹 to 介词
"


"pos from 感叹 to 副词
"
original sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your life ."
wrong word,like 15
mutation sentence,"And therefore , a relationship you begin now will last a very long time - like , for the rest of your life ."
mutation sentence,"And , a relationship you must begin now will last a very long time - like , for the rest of your life ."
mutation sentence,"And , a relationship you begin now will last a not very long time - like , for the rest of your life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your own life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your human life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your immortal life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your married life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your mortal life ."
mutation sentence,"And , a relationship you begin now will last a very long time - like , for the rest of your young life ."

original sentence,"Anyway , have a lovely first anniversary !"
wrong word,Anyway 1
mutation sentence,"Anyway , have yourself a lovely first anniversary !"

original sentence,"PLEASE DO N'T USE THIS MOVING COMPANY IF YOU DO N'T WANT TO : CRY , HAVE TROUBLE AND A BAD EXPERIENCE ON THE DAY OF YOUR MOVE ."
wrong word,PLEASE 1
mutation sentence,"PLEASE DO N'T TO USE THIS MOVING COMPANY IF YOU DO N'T WANT TO : CRY , HAVE TROUBLE AND A BAD EXPERIENCE ON THE DAY OF YOUR MOVE ."
mutation sentence,"PLEASE DO N'T USE THIS MOVING COMPANY IF YOU DO N N'T WANT TO : CRY , HAVE TROUBLE AND A BAD EXPERIENCE ON THE DAY OF YOUR MOVE ."
mutation sentence,"PLEASE DO N'T USE THIS MOVING COMPANY IF YOU DO N'T WANT IT TO : CRY , HAVE TROUBLE AND A BAD EXPERIENCE ON THE DAY OF YOUR MOVE ."



"pos from 感叹 to 助词
"


"pos from 感叹 to 并列连词
"


"pos from 感叹 to 定冠
"


"pos from 感叹 to 感叹
"


"pos from 感叹 to 名词
"


"pos from 感叹 to 数字
"


"pos from 感叹 to 功能
"


"pos from 感叹 to 代词
"


"pos from 感叹 to 特指名词
"
original sentence,"Jeez , work on your spelling and punctuation ."
wrong word,Jeez 1
mutation sentence,"Jeez , work on your clever spelling and punctuation ."



"pos from 感叹 to 标点
"


"pos from 感叹 to 从句连词
"


"pos from 感叹 to 符号
"


"pos from 感叹 to 动词
"


"pos from 感叹 to 其他
"


"pos from 名词 to 形容
"
original sentence,"In June and July of 1973 , he accumulated 56 points , enough to meet the minimum requirement for the 1973 - 1974 year ."
wrong word,minimum 17
