all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,I want to go to thailand to do my boob job from South Africa but looking for the cheapest surgeons yet also good in his artwork on a normal human s body .
mutation sentence,I want to go to thailand to do my boob job from South Africa but looking for the cheapest surgeons yet also good in his artwork on a different human s body .

original sentence,So I just needed to know if it is a suitable place to live in and in what ways .
wrong word,So 1
mutation sentence,So I just desperately needed to know if it is a suitable place to live in and in what ways .
mutation sentence,So I just needed to know if perhaps it is a suitable place to live in and in what ways .
mutation sentence,So I just needed to know if it is a suitable permanent place to live in and in what ways .
mutation sentence,So I just needed to know if it is a suitable place to safely live in and in what ways .
mutation sentence,So I just needed to know if it is a suitable place to live in and in precisely what ways .
mutation sentence,So I just needed to know if it is a suitable place to live in and in what convenient ways .

original sentence,"You 'll have a great time , so no worries there ."
wrong word,so 8
mutation sentence,"You 'll have a real great time , so no worries there ."
mutation sentence,"You 'll have a great time , so no worries there now ."

original sentence,"So , do n't put both of them in one cage ."
wrong word,So 1
mutation sentence,"So , why do n't put both of them in one cage ."

original sentence,So I ordered a slice .
wrong word,So 1
mutation sentence,So I simply ordered a slice .
mutation sentence,So I quickly ordered a slice .
mutation sentence,So I merely ordered a slice .



"pos from 副词 to 定冠
"
original sentence,We are doing quite well .
wrong word,quite 4
mutation sentence,We are doing quite that well .

original sentence,"You have all devoted considerable time , resources and spirit in the preparation of this document - and it shows .?"
wrong word,all 3
mutation sentence,"You have before all devoted considerable time , resources and spirit in the preparation of this document - and it shows .?"
mutation sentence,"You have all probably devoted considerable time , resources and spirit in the preparation of this document - and it shows .?"

original sentence,"If you have any questions or require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
wrong word,all 11
mutation sentence,"If you have any further questions or require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any more questions or require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any other questions or require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any additional questions or require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any questions or else require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any questions or just require any assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any questions or require any further assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."
mutation sentence,"If you have any questions or require any additional assistance at all , please contact Hope Duncan at 202.739.0134 or Jeff Mangold at 703.729.2710 ."

original sentence,"Should they decide to squeeze , we will all feel it ."
wrong word,all 9
mutation sentence,"Should they decide to squeeze , perhaps we will all feel it ."
mutation sentence,"Should they decide to squeeze , maybe we will all feel it ."
mutation sentence,"Should they decide to squeeze , we will probably all feel it ."
mutation sentence,"Should they decide to squeeze , we will likely all feel it ."
mutation sentence,"Should they decide to squeeze , we will surely all feel it ."
mutation sentence,"Should they decide to squeeze , we will certainly all feel it ."
mutation sentence,"Should they decide to squeeze , we will soon all feel it ."
mutation sentence,"Should they decide to squeeze , we will also all feel it ."
mutation sentence,"Should they decide to squeeze , we will almost all feel it ."
mutation sentence,"Should they decide to squeeze , we will all probably feel it ."
mutation sentence,"Should they decide to squeeze , we will all personally feel it ."
mutation sentence,"Should they decide to squeeze , we will all certainly feel it ."
mutation sentence,"Should they decide to squeeze , we will all immediately feel it ."
mutation sentence,"Should they decide to squeeze , we will all surely feel it ."
mutation sentence,"Should they decide to squeeze , we will all likely feel it ."
mutation sentence,"Should they decide to squeeze , we will all just feel it ."
mutation sentence,"Should they decide to squeeze , we will all instantly feel it ."
mutation sentence,"Should they decide to squeeze , we will all definitely feel it ."
mutation sentence,"Should they decide to squeeze , we will all soon feel it ."
mutation sentence,"Should they decide to squeeze , we will all feel it too ."
mutation sentence,"Should they decide to squeeze , we will all feel it first ."
mutation sentence,"Should they decide to squeeze , we will all feel it immediately ."
mutation sentence,"Should they decide to squeeze , we will all feel it then ."
mutation sentence,"Should they decide to squeeze , we will all feel it now ."
mutation sentence,"Should they decide to squeeze , we will all feel it instantly ."

original sentence,( plus they do nt stink that bad )
wrong word,that 7
mutation sentence,( plus they do nt stink quite that bad )
mutation sentence,( plus they do nt stink that real bad )

original sentence,I also know that you do n't get paid that much more in Australia than you do here .
wrong word,that 10
mutation sentence,I also know that you do n't get paid quite that much more in Australia than you do here .

original sentence,You do realise it is quite expensive to visit Ireland ?
wrong word,quite 6
mutation sentence,You do realise it is quite that expensive to visit Ireland ?

original sentence,Service does not get any better !!!!
wrong word,any 5
mutation sentence,Service here does not get any better !!!!
mutation sentence,Service does indeed not get any better !!!!
mutation sentence,Service does so not get any better !!!!
mutation sentence,Service does simply not get any better !!!!
mutation sentence,Service does not ever get any better !!!!
mutation sentence,Service does not necessarily get any better !!!!
mutation sentence,Service does not always get any better !!!!
mutation sentence,Service does not get any damn better !!!!
mutation sentence,Service does not get any bloody better !!!!

original sentence,We also liked the way that Ray checked on the job every day .
wrong word,that 6
mutation sentence,We also liked the quiet way that Ray checked on the job every day .
mutation sentence,We also liked the efficient way that Ray checked on the job every day .
mutation sentence,We also liked the professional way that Ray checked on the job every day .
mutation sentence,We also liked the relaxed way that Ray checked on the job every day .
mutation sentence,We also liked the thorough way that Ray checked on the job every day .
mutation sentence,We also liked the way in that Ray checked on the job every day .
mutation sentence,We also liked the way now that Ray checked on the job every day .
mutation sentence,We also liked the way there that Ray checked on the job every day .

original sentence,The animals were all very sweet and patient with her .
wrong word,all 4
mutation sentence,The animals though were all very sweet and patient with her .
mutation sentence,The animals were all really very sweet and patient with her .

original sentence,"We have never had mexican food this bad , it was just simply gross ."
wrong word,this 7
mutation sentence,"We certainly have never had mexican food this bad , it was just simply gross ."
mutation sentence,"We have never had mexican food quite this bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this really bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this truly bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this fucking bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this damn bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this awful bad , it was just simply gross ."
mutation sentence,"We have never had mexican food this bad , it truly was just simply gross ."
mutation sentence,"We have never had mexican food this bad , it was probably just simply gross ."
mutation sentence,"We have never had mexican food this bad , it was always just simply gross ."
mutation sentence,"We have never had mexican food this bad , it was usually just simply gross ."
mutation sentence,"We have never had mexican food this bad , it was just that simply gross ."
mutation sentence,"We have never had mexican food this bad , it was just too simply gross ."
mutation sentence,"We have never had mexican food this bad , it was just plain simply gross ."
mutation sentence,"We have never had mexican food this bad , it was just as simply gross ."
mutation sentence,"We have never had mexican food this bad , it was just simply plain gross ."

original sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
wrong word,all 37
mutation sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got almost all dried out and the slice tasted more like a cracker .

original sentence,"If you go later , it 's all cleaned up ."
wrong word,all 8
mutation sentence,"If you go later , it 's almost all cleaned up ."
mutation sentence,"If you go later , it 's all already cleaned up ."
mutation sentence,"If you go later , it 's all just cleaned up ."

original sentence,"Oh , yes , the chocolate semifreddo was quite good ."
wrong word,quite 9
mutation sentence,"Oh , yes , the chocolate semifreddo was quite that good ."



"pos from 副词 to 感叹
"
original sentence,Well done to Anthony and the team !
wrong word,Well 1
mutation sentence,Well well done to Anthony and the team !
mutation sentence,Well so done to Anthony and the team !
mutation sentence,Well done again to Anthony and the team !
mutation sentence,Well done today to Anthony and the team !
mutation sentence,Well done to Anthony and the other team !
mutation sentence,Well done to Anthony and the whole team !
mutation sentence,Well done to Anthony and the entire team !
mutation sentence,Well done to Anthony and the team today !
mutation sentence,Well done to Anthony and the team here !

original sentence,Well done to Brendan and the team !
wrong word,Well 1
mutation sentence,Well well done to Brendan and the team !
mutation sentence,Well so done to Brendan and the team !
mutation sentence,Well done to Brendan and the whole team !
mutation sentence,Well done to Brendan and the entire team !
mutation sentence,Well done to Brendan and the team today !
mutation sentence,Well done to Brendan and the team tonight !
mutation sentence,Well done to Brendan and the team too !

original sentence,"Now , the best of that unique food comes at the very beginning of the meal ."
wrong word,Now 1
mutation sentence,"Now , sometimes the best of that unique food comes at the very beginning of the meal ."
mutation sentence,"Now , maybe the best of that unique food comes at the very beginning of the meal ."
mutation sentence,"Now , usually the best of that unique food comes at the very beginning of the meal ."



"pos from 副词 to 名词
"
original sentence,I understand you have a brand new truck .
wrong word,brand 6
mutation sentence,I understand you have a nice brand new truck .
mutation sentence,I understand you have a beautiful brand new truck .
mutation sentence,I understand you have a new brand new truck .
mutation sentence,I understand you have a nearly brand new truck .
mutation sentence,I understand you have a shiny brand new truck .
mutation sentence,I understand you have a pretty brand new truck .
mutation sentence,I understand you have a lovely brand new truck .
mutation sentence,I understand you have a whole brand new truck .
mutation sentence,I understand you have a good brand new truck .
mutation sentence,I understand you have a brand new truck here .
mutation sentence,I understand you have a brand new truck there .
mutation sentence,I understand you have a brand new truck outside .

original sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime ."
wrong word,overtime 19
mutation sentence,"If you want to start a wholly new creative project or business venture , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture someday , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture tomorrow , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture today , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture early , your imagination will be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will always be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will probably be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will just be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will obviously be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will likely be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will certainly be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will still be working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be constantly working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be just working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be continually working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be always working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be forever working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be simply working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be now working overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working extra overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working much overtime ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime today ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime already ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime tonight ."
mutation sentence,"If you want to start a new creative project or business venture , your imagination will be working overtime forever ."

original sentence,I do n't particularly want to stay with them atm either .
wrong word,atm 10
mutation sentence,I do n't particularly want to stay home with them atm either .
mutation sentence,I do n't particularly want to stay with them atm either tonight .

original sentence,( It 's indoors and outdoors ! )
wrong word,outdoors 6
mutation sentence,( It 's indoors and outdoors together ! )
mutation sentence,( It 's indoors and outdoors alike ! )

original sentence,I am a proud owner of a brand new 2010 Hyundai Genesis .
wrong word,brand 8
mutation sentence,I am a proud owner of a beautiful brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a rare brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a very brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a shiny brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a beloved brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a new brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a lovely brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a completely brand new 2010 Hyundai Genesis .
mutation sentence,I am a proud owner of a wonderful brand new 2010 Hyundai Genesis .



"pos from 副词 to 数字
"


"pos from 副词 to 功能
"


"pos from 副词 to 代词
"
original sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
wrong word,there 2
mutation sentence,Was there ever this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there just this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this long past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this bad past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this very past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this terrible past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this horrible past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this good past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this strange past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
mutation sentence,Was there this far past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .



"pos from 副词 to 特指名词
"
original sentence,$ 3.29 - Average amount allocated per person Nationwide in the first round of homeland security grants .
wrong word,Nationwide 9
mutation sentence,$ 3.29 - Average amount allocated annually per person Nationwide in the first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated $ per person Nationwide in the first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2009 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2010 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2007 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2012 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2013 first round of homeland security grants .
mutation sentence,$ 3.29 - Average amount allocated per person Nationwide in the 2011 first round of homeland security grants .



"pos from 副词 to 标点
"


"pos from 副词 to 从句连词
"
original sentence,"I have a fax machine at home , though , if you prefer ."
wrong word,though 9
mutation sentence,"I have a fax machine at home , though private , if you prefer ."
mutation sentence,"I have a fax machine at home , though private , if you prefer ."

original sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
wrong word,than 23
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people here would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people really would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people simply would than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."
mutation sentence,"The Communists thought they could defeat the ARVN , cause the fall of the South Vietnamese government , and the people would rather than rally to the Communist cause and leave the Americans stranded in a sea of angry peasants ."



"pos from 副词 to 符号
"


"pos from 副词 to 动词
"


"pos from 副词 to 其他
"


"pos from 助词 to 形容
"


"pos from 助词 to 介词
"


"pos from 助词 to 副词
"


"pos from 助词 to 助词
"


"pos from 助词 to 并列连词
"


"pos from 助词 to 定冠
"


"pos from 助词 to 感叹
"


"pos from 助词 to 名词
"


"pos from 助词 to 数字
"


"pos from 助词 to 功能
"


"pos from 助词 to 代词
"


"pos from 助词 to 特指名词
"


"pos from 助词 to 标点
"


"pos from 助词 to 从句连词
"


"pos from 助词 to 符号
"


"pos from 助词 to 动词
"
original sentence,I just could n't remember if it was you or Terry .
wrong word,was 8
mutation sentence,I just could n't remember anymore if it was you or Terry .
mutation sentence,I just could n't remember even if it was you or Terry .



"pos from 助词 to 其他
"


"pos from 并列连词 to 形容
"


"pos from 并列连词 to 介词
"
original sentence,"For the United States and Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."
wrong word,For 1
mutation sentence,"For the United States and elsewhere Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."



"pos from 并列连词 to 副词
"
original sentence,"You charge SO MUCH , yet you use the same grounds over and over again ."
wrong word,yet 6
mutation sentence,"You charge SO MUCH , yet then you use the same grounds over and over again ."
mutation sentence,"You charge SO MUCH , yet now you use the same grounds over and over again ."



"pos from 并列连词 to 助词
"


"pos from 并列连词 to 并列连词
"


"pos from 并列连词 to 定冠
"
original sentence,‘’ Afghanistan has had the benefit of cooperation from both the US and Iran .
wrong word,both 10
mutation sentence,‘’ Afghanistan has had the benefit of cooperation from both the former US and Iran .
mutation sentence,‘’ Afghanistan has had the benefit of cooperation from both the major US and Iran .

original sentence,I would like both Lynn and I to participate .
wrong word,both 4
mutation sentence,I would like both Lynn and I to participate equally .

original sentence,"Both Mr. Parenteau and Ms. Doyon , however , were bleeding badly ."
wrong word,Both 1
mutation sentence,"Both Mr. Parenteau and one Ms. Doyon , however , were bleeding badly ."
mutation sentence,"Both Mr. Parenteau and Ms. Doyon , sadly however , were bleeding badly ."
mutation sentence,"Both Mr. Parenteau and Ms. Doyon , however , were bleeding badly today ."

original sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly in spring and fall ."
wrong word,both 13
mutation sentence,"For example , some snakes will routinely go off their food in almost both the summer and winter , feeding mainly in spring and fall ."
mutation sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly later in spring and fall ."
mutation sentence,"For example , some snakes will routinely go off their food in both the summer and winter , feeding mainly in spring and fall alone ."



"pos from 并列连词 to 感叹
"


"pos from 并列连词 to 名词
"


"pos from 并列连词 to 数字
"


"pos from 并列连词 to 功能
"


"pos from 并列连词 to 代词
"


"pos from 并列连词 to 特指名词
"


"pos from 并列连词 to 标点
"


"pos from 并列连词 to 从句连词
"


"pos from 并列连词 to 符号
"


"pos from 并列连词 to 动词
"


"pos from 并列连词 to 其他
"
original sentence,"Dr. Aster is very kind an gentle with the children , but also positive and to the point with the parents ."
wrong word,an 6
mutation sentence,"Dr. Aster is very kind an often gentle with the children , but also positive and to the point with the parents ."



"pos from 定冠 to 形容
"
original sentence,Whether such an offer were accepted or declined would make no difference ; justice would not be served then .
wrong word,such 2
mutation sentence,Whether such strong an offer were accepted or declined would make no difference ; justice would not be served then .



"pos from 定冠 to 介词
"


"pos from 定冠 to 副词
"
original sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
wrong word,Some 1
mutation sentence,"Some than 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the former US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the American US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the victorious US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the wealthy US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent home to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi national security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi Kurdish security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi domestic security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi provincial security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi civilian security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi National security forces may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces alone may have been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have already been smuggled to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled home to terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to Iraqi terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to Kurdish terrorists , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists today , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists worldwide , it was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it really was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it still was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it also was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it truly was feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was widely feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was much feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was still feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was first feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was so feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was also feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was last feared yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared just yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared only yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared even yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared early yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared late yesterday ."
mutation sentence,"Some 200,000 guns the US sent to Iraqi security forces may have been smuggled to terrorists , it was feared yesterday too ."

original sentence,"The letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
wrong word,all 6
mutation sentence,"The six letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The four letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The resulting letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The eight letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The seven letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The first letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The ten letters , six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , about six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , some six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , approximately six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , roughly six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , around six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , only six in all , were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , reportedly were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , usually were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , generally were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , often were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , apparently were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , supposedly were sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were usually sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were often sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were generally sent within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent home within two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within about two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within only two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within just two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within under two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within around two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within nearly two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within over two hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two full hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two short hours of each other and represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and together represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and probably represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and thus represented dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented several dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented many dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented two dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented literally dozens of power generators ."
mutation sentence,"The letters , six in all , were sent within two hours of each other and represented dozens of different power generators ."

original sentence,"They , too , need weekly cage cleaning and can cost quite a bit ."
wrong word,quite 12
mutation sentence,"They , too , need weekly cage cleaning and can cost quite over a bit ."
mutation sentence,"They , too , need weekly cage cleaning and can cost quite up a bit ."
mutation sentence,"They , too , need weekly cage cleaning and can cost quite about a bit ."

original sentence,They have a great selection of wine from all over the world with all different prices .
wrong word,all 14
mutation sentence,They have a great selection of wine from all over the world with all different international prices .

