all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
wrong word,so
mutation sentence,"the next day i let her out of the bedroom so that they could check each other out , and the kitten hissed twice within the first 20 minutes of meeting each other and now she no longer hisses and they have been playing ( chasing each other up and down the hall , rolling around on the ground and pawing at each other ) ."

original sentence,"Some people put in a very dilute Acriflaven solution to slow down the fungus , so one can take white eggs out with a pipette or eyedropper ."
wrong word,so
mutation sentence,"Some people put in a very dilute Acriflaven solution to slow down the fungus , so that one can take white eggs out with a pipette or eyedropper ."

original sentence,Leaving nails out so you 'll call and have him come back out later ?
wrong word,so
mutation sentence,Leaving nails out so you both 'll call and have him come back out later ?
mutation sentence,Leaving nails out so you they 'll call and have him come back out later ?

original sentence,Anyway they jimmy rigged it so i could drive it home .
wrong word,so
mutation sentence,Anyway they jimmy rigged it so that i could drive it home .

original sentence,"Gerry pleasantly said "" since I am already here why do n't we give it shot ."
wrong word,why
mutation sentence,"Gerry pleasantly said "" since I am already here why not do n't we give it shot ."
mutation sentence,"Gerry pleasantly said "" since I am already here why me do n't we give it shot ."
mutation sentence,"Gerry pleasantly said "" since I am already here why ya do n't we give it shot ."



"pos from 副词 to 符号
"


"pos from 副词 to 动词
"


"pos from 副词 to 其他
"
original sentence,"1 . The pricing that we have given CRRA is specific to FuelCell Energy and would not be meaningful without listing the manufacturer ( i.e. , ONSI would be a lot more money ) ."
wrong word,i.e.
mutation sentence,"1 . The pricing that we have given CRRA is specific to FuelCell Energy and would not be meaningful without listing the manufacturer ( but i.e. , ONSI would be a lot more money ) ."
mutation sentence,"1 . The pricing that we have given CRRA is specific to FuelCell Energy and would not be meaningful without listing the manufacturer ( again i.e. , ONSI would be a lot more money ) ."
mutation sentence,"1 . The pricing that we have given CRRA is specific to FuelCell Energy and would not be meaningful without listing the manufacturer ( where i.e. , ONSI would be a lot more money ) ."
mutation sentence,"1 . The pricing that we have given CRRA is specific to FuelCell Energy and would not be meaningful without listing the manufacturer ( . i.e. , ONSI would be a lot more money ) ."

original sentence,"For banks incorporated in a non-approved jurisdiction , it may be possible for them to trade out of a branch located in an approved jurisdiction ( i.e. U.S. and U.K. branches ) ."
wrong word,i.e.
mutation sentence,"For banks incorporated in a non-approved jurisdiction , it may be possible for them to trade out of a branch located in an approved jurisdiction ( US i.e. U.S. and U.K. branches ) ."
mutation sentence,"For banks incorporated in a non-approved jurisdiction , it may be possible for them to trade out of a branch located in an approved jurisdiction ( UK i.e. U.S. and U.K. branches ) ."
mutation sentence,"For banks incorporated in a non-approved jurisdiction , it may be possible for them to trade out of a branch located in an approved jurisdiction ( including i.e. U.S. and U.K. branches ) ."
mutation sentence,"For banks incorporated in a non-approved jurisdiction , it may be possible for them to trade out of a branch located in an approved jurisdiction ( like i.e. U.S. and U.K. branches ) ."

original sentence,"They either : a ) do n't want to give it to me because they do n't want me purchasing the dress elsewhere or b ) are recreating the dresses themselves ( ie STEALING other designers ' dress designs and "" filling the orders "" by their own seamstresses ) ."
wrong word,ie
mutation sentence,"They either : a ) do n't want to give it to me because they do n't want me purchasing the dress elsewhere or b ) are recreating the dresses themselves ( . ie STEALING other designers ' dress designs and "" filling the orders "" by their own seamstresses ) ."



"pos from 助词 to 形容
"


"pos from 助词 to 介词
"


"pos from 助词 to 副词
"


"pos from 助词 to 助词
"


"pos from 助词 to 并列连词
"


"pos from 助词 to 定冠
"


"pos from 助词 to 感叹
"


"pos from 助词 to 名词
"


"pos from 助词 to 数字
"


"pos from 助词 to 功能
"


"pos from 助词 to 代词
"


"pos from 助词 to 特指名词
"


"pos from 助词 to 标点
"


"pos from 助词 to 从句连词
"
original sentence,He also hurt my toes will pushing my cuticles back .
wrong word,will
mutation sentence,He will also hurt my toes will pushing my cuticles back .



"pos from 助词 to 符号
"


"pos from 助词 to 动词
"
original sentence,The good Ã³l US of A ai nt what it used to be .
wrong word,be
mutation sentence,The good Ã³l US of A ai nt what else it used to be .
mutation sentence,The good Ã³l US of A ai nt what it really used to be .
mutation sentence,The good Ã³l US of A ai nt what it was used to be .
mutation sentence,The good Ã³l US of A ai nt what it has used to be .
mutation sentence,The good Ã³l US of A ai nt what it had used to be .
mutation sentence,The good Ã³l US of A ai nt what it truly used to be .
mutation sentence,The good Ã³l US of A ai nt what it actually used to be .
mutation sentence,The good Ã³l US of A ai nt what it always used to be .
mutation sentence,The good Ã³l US of A ai nt what it is used to be .
mutation sentence,The good Ã³l US of A ai nt what it probably used to be .
mutation sentence,The good Ã³l US of A ai nt what it used not to be .
mutation sentence,The good Ã³l US of A ai nt what it used out to be .
mutation sentence,The good Ã³l US of A ai nt what it used up to be .
mutation sentence,The good Ã³l US of A ai nt what it used once to be .
mutation sentence,The good Ã³l US of A ai nt what it used it to be .
mutation sentence,The good Ã³l US of A ai nt what it used always to be .
mutation sentence,The good Ã³l US of A ai nt what it used to truly be .
mutation sentence,The good Ã³l US of A ai nt what it used to actually be .

original sentence,Scott Miller has been a godsend -- somebody not afraid to tell it like it is .
wrong word,is
mutation sentence,Scott Miller has been a godsend -- somebody not afraid to tell it like it really is .
mutation sentence,Scott Miller has been a godsend -- somebody not afraid to tell it like it truly is .

original sentence,"None of them did , and most importantly , the winning bidders did not ."
wrong word,did
mutation sentence,"None of them did , and most importantly , the winning bidders certainly did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders probably did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders simply did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders also did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders apparently did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders still did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders all did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders obviously did not ."
mutation sentence,"None of them did , and most importantly , the winning bidders did but not ."

original sentence,"I apologize , I 'm on the road and have n't heard when that will be ."
wrong word,be
mutation sentence,"I apologize , I 'm on the road and have n't heard when that will next be ."
mutation sentence,"I apologize , I 'm on the road and have n't heard when that will even be ."

original sentence,What you are doing is creating a service .
wrong word,is
mutation sentence,What you are doing is like creating a service .
mutation sentence,What you are doing is about creating a service .

original sentence,"If not , you will be soon !"
wrong word,be
mutation sentence,"If not , there you will be soon !"

original sentence,When most of the food or drinks I got only included two !
wrong word,got
mutation sentence,When most of the fancy food or drinks I got only included two !
mutation sentence,When most of the good food or drinks I got only included two !
mutation sentence,When most of the delicious food or drinks I got only included two !
mutation sentence,When most of the fine food or drinks I got only included two !
mutation sentence,When most of the decent food or drinks I got only included two !
mutation sentence,When most of the cheap food or drinks I got only included two !
mutation sentence,When most of the actual food or drinks I got only included two !
mutation sentence,When most of the food or the drinks I got only included two !
mutation sentence,When most of the food or soft drinks I got only included two !
mutation sentence,When most of the food or hot drinks I got only included two !
mutation sentence,When most of the food or cold drinks I got only included two !
mutation sentence,When most of the food or warm drinks I got only included two !
mutation sentence,When most of the food or drinks I ever got only included two !
mutation sentence,When most of the food or drinks I usually got only included two !
mutation sentence,When most of the food or drinks I have got only included two !
mutation sentence,When most of the food or drinks I actually got only included two !
mutation sentence,When most of the food or drinks I always got only included two !
mutation sentence,When most of the food or drinks I just got only included two !
mutation sentence,When most of the food or drinks I got there only included two !
mutation sentence,When most of the food or drinks I got only just included two !

original sentence,I 'm assuming it 's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies .
wrong word,'s
mutation sentence,I 'm assuming it be 's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies .
mutation sentence,I 'm assuming it is 's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies .

original sentence,Unless the tank has a built in overflow box ( which I 'm certain it does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
wrong word,does
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it probably does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it always does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it still does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it really does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it actually does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it usually does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it already does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .
mutation sentence,Unless the tank has a built in overflow box ( which I 'm certain it absolutely does n't ) then you have to get one of those hang on back overflow boxes so that you can install a sump .

original sentence,"Nothing like Dubai , and never will be !"
wrong word,be
mutation sentence,"Nothing like a Dubai , and never will be !"
mutation sentence,"Nothing like Dubai , and there never will be !"
mutation sentence,"Nothing like Dubai , and never be will be !"
mutation sentence,"Nothing like Dubai , and never will ever be !"
mutation sentence,"Nothing like Dubai , and never will there be !"

original sentence,I was gon na have a dinner party that night but my cousin is having Having her bridal shower so brunch is it but the only places I know are denny 's and ihop .
wrong word,is
mutation sentence,I was gon na have a dinner party that night but my cousin is having Having her bridal shower so brunch is it is but the only places I know are denny 's and ihop .

original sentence,"The word renaissance ( Rinascimento in Italian ) means “ rebirth ” , and the era is best known for the renewed interest in the culture of classical antiquity after the period that Renaissance humanists labelled the Dark Ages ."
wrong word,is
mutation sentence,"The word renaissance ( Rinascimento in Italian ) means “ rebirth ” , and the era there is best known for the renewed interest in the culture of classical antiquity after the period that Renaissance humanists labelled the Dark Ages ."

original sentence,All horses I 've had delivered to me since then are happy and healthy when they arrive .
wrong word,had
mutation sentence,All horses I 've had home delivered to me since then are happy and healthy when they arrive .

original sentence,It was no problem to get PROVIDED the birth was registered in the first place .
wrong word,get
mutation sentence,It was no problem to get it PROVIDED the birth was registered in the first place .
mutation sentence,It was no problem to get them PROVIDED the birth was registered in the first place .
mutation sentence,It was no problem to get there PROVIDED the birth was registered in the first place .
mutation sentence,It was no problem to get him PROVIDED the birth was registered in the first place .
mutation sentence,It was no problem to get her PROVIDED the birth was registered in the first place .

original sentence,I can see how you get confused though . :)
wrong word,get
mutation sentence,I can see how you can get confused though . :)
mutation sentence,I can see how you might get confused though . :)
mutation sentence,I can see how you would get confused though . :)
mutation sentence,I can see how you could get confused though . :)
mutation sentence,I can see how you will get confused though . :)
mutation sentence,I can see how you may get confused though . :)
mutation sentence,I can see how you all get confused though . :)
mutation sentence,I can see how you get so confused though . :)
mutation sentence,I can see how you get me confused though . :)
mutation sentence,I can see how you get yourself confused though . :)
mutation sentence,I can see how you get very confused though . :)
mutation sentence,I can see how you get really confused though . :)
mutation sentence,I can see how you get pretty confused though . :)
mutation sentence,I can see how you get completely confused though . :)
mutation sentence,I can see how you get them confused though . :)

original sentence,One thing you can be sure of about Irish weather is how little you can be sure of .
wrong word,is
mutation sentence,One thing you can be sure of about Irish weather is about how little you can be sure of .

original sentence,The teachers are highly trained and are expert at handling all types of clients .
wrong word,are
mutation sentence,The teachers there are highly trained and are expert at handling all types of clients .

original sentence,It was n't until he gave up and walked out the door that someone asked Can I help you .
wrong word,was
mutation sentence,It probably was n't until he gave up and walked out the door that someone asked Can I help you .
mutation sentence,It still was n't until he gave up and walked out the door that someone asked Can I help you .
mutation sentence,It actually was n't until he gave up and walked out the door that someone asked Can I help you .
mutation sentence,It was n't until he gave up and walked out the door that someone asked Can I please help you .

original sentence,"Used their service for the first time and was immediately impressed by their professionalism ( received a phone call soon after order was placed to confirm details ) and the subsequent delivery of my gift ( To Split , Croatia ) was as requested ."
wrong word,was
mutation sentence,"Used their service for the first time and was immediately impressed by their professionalism ( received a phone call soon after order was placed to confirm details ) and the subsequent delivery of my gift ( To Split , Croatia ) was as I requested ."
mutation sentence,"Used their service for the first time and was immediately impressed by their professionalism ( received a phone call soon after order was placed to confirm details ) and the subsequent delivery of my gift ( To Split , Croatia ) was as they requested ."
mutation sentence,"Used their service for the first time and was immediately impressed by their professionalism ( received a phone call soon after order was placed to confirm details ) and the subsequent delivery of my gift ( To Split , Croatia ) was as he requested ."

original sentence,The arancini di riso ( risotto fritters ) are not to be missed .
wrong word,are
mutation sentence,The arancini di riso ( risotto fritters ) there are not to be missed .

original sentence,"The flowers were all that I hoped they would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all ."
wrong word,be
mutation sentence,"The flowers alone were all that I hoped they would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all ."
mutation sentence,"The flowers were all that I hoped they ever would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all ."
mutation sentence,"The flowers were all that I hoped they all would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all ."
mutation sentence,"The flowers were all that I hoped they always would be , I have attended several funerals of late unfortunately and the flowers I recieved from Ana outshone them all ."

original sentence,First room had used tissues next to the bed and I requested it be rectified .
wrong word,had
mutation sentence,First room had two used tissues next to the bed and I requested it be rectified .
mutation sentence,First room had the used tissues next to the bed and I requested it be rectified .

original sentence,"We got to talking and he got me set up and I test drove with Craig and I fell head over heels for this car all I kept saying , "" was I got ta have it ! """
wrong word,was
mutation sentence,"We got to talking and he got me set up and I test drove with Craig and I fell head over heels for this car all I kept saying , "" There was I got ta have it ! """
mutation sentence,"We got to talking and he got me set up and I test drove with Craig and I fell head over heels for this car all I kept saying , "" was like I got ta have it ! """
mutation sentence,"We got to talking and he got me set up and I test drove with Craig and I fell head over heels for this car all I kept saying , "" was ! I got ta have it ! """
mutation sentence,"We got to talking and he got me set up and I test drove with Craig and I fell head over heels for this car all I kept saying , "" was that I got ta have it ! """

original sentence,They have crushed red pepper flakes and oregano .
wrong word,have
mutation sentence,They have both crushed red pepper flakes and oregano .



"pos from 助词 to 其他
"


"pos from 并列连词 to 形容
"


"pos from 并列连词 to 介词
"
original sentence,We have had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
wrong word,but
mutation sentence,We would have had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We should have had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have always had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have also had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have never had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have just had nothing but compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have had nothing but the compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have had nothing but their compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have had nothing but our compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have had nothing but your compliments on our bathroom when guest come over - who would have guessed that one ?
mutation sentence,We have had nothing but my compliments on our bathroom when guest come over - who would have guessed that one ?



"pos from 并列连词 to 副词
"
original sentence,He did n't have my number either because this was the first time I 've called HIM instead of his dad .
wrong word,either
mutation sentence,He did n't have my cell number either because this was the first time I 've called HIM instead of his dad .
mutation sentence,He did n't have my new number either because this was the first time I 've called HIM instead of his dad .



"pos from 并列连词 to 助词
"


"pos from 并列连词 to 并列连词
"


"pos from 并列连词 to 定冠
"
original sentence,"The other ladies had a similar experience , both had nail polish on a couple of toes ."
wrong word,both
mutation sentence,"The other ladies had a similar experience there , both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience though , both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience here , both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience yesterday , both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience then , both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , as both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , but both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , since both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , so both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , because both had nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , both had red nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , both had some nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , both had the nail polish on a couple of toes ."
mutation sentence,"The other ladies had a similar experience , both had nail polish on but a couple of toes ."



"pos from 并列连词 to 感叹
"


"pos from 并列连词 to 名词
"


"pos from 并列连词 to 数字
"


"pos from 并列连词 to 功能
"


"pos from 并列连词 to 代词
"


"pos from 并列连词 to 特指名词
"


"pos from 并列连词 to 标点
"


"pos from 并列连词 to 从句连词
"


"pos from 并列连词 to 符号
"


"pos from 并列连词 to 动词
"


"pos from 并列连词 to 其他
"


"pos from 定冠 to 形容
"
original sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods .
wrong word,half
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with some half truths and a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with several half truths and a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with many half truths and a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with various half truths and a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and even a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and then a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and just a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and only a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and maybe a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and probably a few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a very few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a good few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a precious few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a select few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a great few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a whole few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a nice few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a pretty few falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few more falsehoods .
mutation sentence,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods himself .



"pos from 定冠 to 介词
"


"pos from 定冠 to 副词
"
original sentence,"But last April , the rebels abruptly pulled out of negotiations demanding recognition , first , for the right to self - rule before proceeding any further ."
wrong word,any
mutation sentence,"But last April , the rebels abruptly pulled out of negotiations demanding recognition , first , for the right to self - rule before proceeding any much further ."

original sentence,My point is that these are all just questions and I am undecided as to the answers .
wrong word,all
mutation sentence,My point is that these are all really just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all still just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all probably just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all not just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all so just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all now just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all being just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all quite just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all obviously just questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just silly questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just stupid questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just random questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just basic questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just dumb questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just straightforward questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just ordinary questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just logical questions and I am undecided as to the answers .
mutation sentence,My point is that these are all just mental questions and I am undecided as to the answers .

original sentence,At some point he will feel ok with this and you can then close the door but not for long at all .
wrong word,all
mutation sentence,At some point he will feel ok with this and you can then close the door but not for long at all anyway .
mutation sentence,At some point he will feel ok with this and you can then close the door but not for long at all anymore .

original sentence,If he does n't seem interested in them at all I would say he 's just not hungry .
wrong word,all
mutation sentence,If he does n't seem interested in them at all then I would say he 's just not hungry .

original sentence,"I am 21 , so yeah we were both kids when we knew each other !"
wrong word,both
mutation sentence,"I am 21 , so yeah we were both just kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both only kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both still kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both barely kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both already kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both almost kids when we knew each other !"
mutation sentence,"I am 21 , so yeah we were both pretty kids when we knew each other !"

original sentence,Service does not get any better !!!!
wrong word,any
mutation sentence,Service does so not get any better !!!!
mutation sentence,Service does not get any better . !!!!

original sentence,The sauce was dry and the enchiladas did not taste good . at all .
wrong word,all
mutation sentence,The sauce was dry and the enchiladas did not taste good . at all either .
mutation sentence,The sauce was dry and the enchiladas did not taste good . at all anyway .

original sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a matter of 20 minutes ."
wrong word,all
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave it all in a matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a short matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a mere matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a simple matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a quick matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a very matter of 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a matter of about 20 minutes ."
mutation sentence,"Do n't go here unless you want to sit , order , eat and be asked to leave all in a matter of exactly 20 minutes ."

original sentence,"Did they think we were going to feel lucky to get any reservation at all , and therefore be more pleased with our dining experience ?"
wrong word,all
mutation sentence,"Did they think we were going to feel lucky to get any reservation at all tomorrow , and therefore be more pleased with our dining experience ?"
mutation sentence,"Did they think we were going to feel lucky to get any reservation at all anyway , and therefore be more pleased with our dining experience ?"



"pos from 定冠 to 助词
"


"pos from 定冠 to 并列连词
"
original sentence,"Also , if you are into wine , Alto has the depth of both region , varietal , and vintage to satisfy nearly any sommelier ( or after 9 pm , bring your own bottle for free ... no corking fee ! ) ."
wrong word,both
mutation sentence,"Also , if you are into wine , Alto has the depth of both region , varietal , and vintage to satisfy nearly any sommelier needed ( or after 9 pm , bring your own bottle for free ... no corking fee ! ) ."
mutation sentence,"Also , if you are into wine , Alto has the depth of both region , varietal , and vintage to satisfy nearly any sommelier ( or after about 9 pm , bring your own bottle for free ... no corking fee ! ) ."



"pos from 定冠 to 定冠
"


"pos from 定冠 to 感叹
"


"pos from 定冠 to 名词
"


"pos from 定冠 to 数字
"


"pos from 定冠 to 功能
"


"pos from 定冠 to 代词
"


"pos from 定冠 to 特指名词
"
original sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real things here at A Dong .
wrong word,A
mutation sentence,I 'm certainly no expert on asian food in fact not being even a lover of Vietnamese food but I wanted to try the real things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even particularly a lover of Vietnamese food but I wanted to try the real things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of South Vietnamese food but I wanted to try the real things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese street food but I wanted to try the real things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese Thai food but I wanted to try the real things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real American things here at A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real things here at Dong A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real things here at Nam A Dong .
mutation sentence,I 'm certainly no expert on asian food in fact not even a lover of Vietnamese food but I wanted to try the real things here at Sang A Dong .



"pos from 定冠 to 标点
"


"pos from 定冠 to 从句连词
"


"pos from 定冠 to 符号
"


"pos from 定冠 to 动词
"


"pos from 定冠 to 其他
"


"pos from 感叹 to 形容
"


"pos from 感叹 to 介词
"


"pos from 感叹 to 副词
"
original sentence,"Ignore the answer above me , btw ! ^_^"
wrong word,btw
mutation sentence,"Ignore the answer above me , I btw ! ^_^"

original sentence,I googled Garage Door Repair in Woodinville and found NDI - Johnette answered the phone and was oh - so pleasant and helpful !
wrong word,oh
mutation sentence,I googled Garage Door Repair in Woodinville and found NDI - Johnette answered the phone and was oh well - so pleasant and helpful !



"pos from 感叹 to 助词
"


"pos from 感叹 to 并列连词
"


"pos from 感叹 to 定冠
"


"pos from 感叹 to 感叹
"


"pos from 感叹 to 名词
"


"pos from 感叹 to 数字
"


"pos from 感叹 to 功能
"


"pos from 感叹 to 代词
"


"pos from 感叹 to 特指名词
"


"pos from 感叹 to 标点
"


"pos from 感叹 to 从句连词
"


"pos from 感叹 to 符号
"


"pos from 感叹 to 动词
"


"pos from 感叹 to 其他
"


"pos from 名词 to 形容
"
original sentence,"If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA to power as political allies and hosts ."
wrong word,junior
mutation sentence,"If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior military officers , they can hope to catapult the MMA to power as political allies and hosts ."
mutation sentence,"If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior army officers , they can hope to catapult the MMA to power as political allies and hosts ."

original sentence,"But Sharon 's iron fist is simply not working as a means of establishing general peace , and the Bush administration will have to finally apply effective pressure on Sharon to stop his outrages in and colonization of the West Bank and Gaza ."
wrong word,iron
mutation sentence,"But Sharon 's seemingly iron fist is simply not working as a means of establishing general peace , and the Bush administration will have to finally apply effective pressure on Sharon to stop his outrages in and colonization of the West Bank and Gaza ."
mutation sentence,"But Sharon 's supposedly iron fist is simply not working as a means of establishing general peace , and the Bush administration will have to finally apply effective pressure on Sharon to stop his outrages in and colonization of the West Bank and Gaza ."

original sentence,"They also made one other change , they are taking out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
wrong word,subject
mutation sentence,"They also made one other change , they are taking back out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking completely out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
mutation sentence,"They also made one other change , they are taking down out the "" subject to recall "" language at the bottom of page 2 under item # 1 ."
